"","wavelength","mean_deciduous_reflectance","sitka_mean_reflectance","pasture_mean_reflectance","moss_mean_reflectance","rho_mean_reflectance","grass_mean_reflectance","br_mean_reflectance","ash_mean_reflectance","alder_mean_reflectance","birch_mean_reflectance","beech_mean_reflectance","haz_mean_reflectance","hc_mean_reflectance","lime_mean_reflectance","rowan_mean_reflectance","syc_mean_reflectance"
"1132",1132,0.269819166666667,0.0738965714285714,0.206011,0.146671461538462,0.114906888888889,0.225453777777778,0.186598333333333,0.36414,0.253851666666667,0.198125833333333,0.2849,0.23118,0.25362,0.2235,0.36948,0.249575
"1133",1133,0.269991296296296,0.074097,0.206687,0.146976230769231,0.115327055555556,0.225909027777778,0.187006111111111,0.36406,0.254118333333333,0.198451666666667,0.285006666666667,0.231445,0.25405,0.22398,0.36905,0.24976
"1134",1134,0.270288055555556,0.074367,0.207336,0.147384923076923,0.1157245,0.226390194444444,0.187397222222222,0.36409,0.2544,0.1987775,0.28536,0.23182,0.25419,0.22425,0.36956,0.250145
"1135",1135,0.270633425925926,0.0745641428571429,0.207828,0.147769615384615,0.116201833333333,0.226891805555556,0.187812222222222,0.36425,0.254685,0.199079166666667,0.285646666666667,0.232205,0.25471,0.22438,0.37009,0.250655
"1136",1136,0.270933981481482,0.074733,0.208333,0.148071,0.116602277777778,0.227399444444444,0.188237222222222,0.3645,0.255121666666667,0.199349166666667,0.28587,0.23265,0.25509,0.22474,0.37008,0.251005
"1137",1137,0.271189814814815,0.0750001428571429,0.208928,0.148377,0.116949055555556,0.227961194444444,0.188576666666667,0.36471,0.25552,0.199721666666667,0.286196666666667,0.232925,0.25487,0.22499,0.3703,0.251475
"1138",1138,0.271431111111111,0.0751702857142857,0.209466,0.148633615384615,0.117361833333333,0.228458611111111,0.188953333333333,0.36504,0.255721666666667,0.200135,0.286283333333333,0.233165,0.25513,0.22526,0.37038,0.251765
"1139",1139,0.27161287037037,0.075284,0.209997,0.148965769230769,0.117684555555556,0.228885166666667,0.189331111111111,0.36532,0.255803333333333,0.2004475,0.28643,0.23351,0.25544,0.22559,0.37017,0.251805
"1140",1140,0.271766388888889,0.0754925714285714,0.210601,0.149398384615385,0.118071944444444,0.229234666666667,0.18967,0.36542,0.255845,0.200805833333333,0.286576666666667,0.23372,0.25548,0.22563,0.37013,0.25229
"1141",1141,0.272007962962963,0.0756795714285714,0.21121,0.149759,0.118542222222222,0.229635194444444,0.190032777777778,0.36577,0.25589,0.201113333333333,0.286563333333333,0.23398,0.25612,0.22567,0.37026,0.252705
"1142",1142,0.272208148148148,0.0759215714285714,0.211731,0.150047076923077,0.118945555555556,0.2300815,0.190367777777778,0.3661,0.256026666666667,0.201393333333333,0.286703333333333,0.234195,0.2564,0.2257,0.37044,0.252915
"1143",1143,0.272375092592593,0.0762897142857143,0.212189,0.150247846153846,0.119325888888889,0.230610944444444,0.190647777777778,0.36653,0.256286666666667,0.201634166666667,0.28697,0.23429,0.25637,0.22556,0.37058,0.253155
"1144",1144,0.272581666666667,0.0765324285714286,0.212685,0.150511,0.119711111111111,0.231053027777778,0.190955,0.36672,0.256528333333333,0.201898333333333,0.287153333333333,0.23446,0.25651,0.22571,0.37093,0.253325
"1145",1145,0.272810277777778,0.0767174285714286,0.213153,0.150686769230769,0.120064166666667,0.231536388888889,0.191270555555556,0.36686,0.256816666666667,0.202125833333333,0.28732,0.234635,0.2567,0.22602,0.37159,0.253225
"1146",1146,0.273002037037037,0.0769514285714286,0.213548,0.150977615384615,0.120439888888889,0.231894722222222,0.191583888888889,0.36697,0.257056666666667,0.202418333333333,0.287583333333333,0.23489,0.2567,0.22623,0.37201,0.25316
"1147",1147,0.273205648148148,0.0771855714285714,0.21407,0.151402846153846,0.120871277777778,0.2321825,0.191902222222222,0.36695,0.25731,0.202674166666667,0.287846666666667,0.235035,0.25684,0.22656,0.37217,0.253465
"1148",1148,0.273463148148148,0.0773644285714286,0.214674,0.151833307692308,0.121281277777778,0.2325575,0.192256666666667,0.36712,0.257478333333333,0.202901666666667,0.287743333333333,0.23538,0.25746,0.22694,0.37242,0.253725
"1149",1149,0.273749722222222,0.0777201428571428,0.215149,0.152205307692308,0.121735222222222,0.232961111111111,0.192643888888889,0.36788,0.257566666666667,0.2032725,0.287643333333333,0.235655,0.25771,0.22746,0.37258,0.25398
"1150",1150,0.273945,0.078023,0.215569,0.152489076923077,0.122132666666667,0.233389166666667,0.193019444444444,0.36832,0.257705,0.203545,0.28778,0.235795,0.25767,0.22776,0.37272,0.25421
"1151",1151,0.274104537037037,0.0782207142857143,0.215898,0.152689,0.122480388888889,0.233790277777778,0.193371666666667,0.36848,0.257761666666667,0.2038225,0.287676666666667,0.23613,0.2577,0.2278,0.37314,0.25443
"1152",1152,0.274327592592593,0.0784171428571429,0.216233,0.15294,0.122873222222222,0.234084722222222,0.193642222222222,0.36878,0.257811666666667,0.204201666666667,0.28779,0.236455,0.25762,0.22796,0.37363,0.2547
"1153",1153,0.274441203703704,0.0785527142857143,0.216639,0.153181461538462,0.123213611111111,0.234349166666667,0.193889444444444,0.36863,0.257998333333333,0.204379166666667,0.287943333333333,0.236615,0.25756,0.22769,0.37419,0.254965
"1154",1154,0.274504166666667,0.0788398571428571,0.216987,0.153446846153846,0.123545277777778,0.234661388888889,0.194192222222222,0.36851,0.258066666666667,0.204590833333333,0.28772,0.236845,0.25786,0.22716,0.37468,0.255105
"1155",1155,0.274709074074074,0.0791787142857143,0.217397,0.153742923076923,0.123903888888889,0.2349875,0.194496666666667,0.36882,0.258081666666667,0.204873333333333,0.287806666666667,0.23711,0.25813,0.22727,0.37522,0.25507
"1156",1156,0.274846481481481,0.0794234285714286,0.217784,0.153998,0.124250166666667,0.235329166666667,0.194797222222222,0.36896,0.258265,0.205043333333333,0.2879,0.23715,0.25832,0.22746,0.37562,0.2549
"1157",1157,0.274976481481482,0.0796752857142857,0.218108,0.154315615384615,0.124640555555556,0.235684722222222,0.195055,0.36928,0.25843,0.205383333333333,0.28809,0.237275,0.25852,0.22754,0.37552,0.25475
"1158",1158,0.275238240740741,0.0798504285714286,0.218497,0.154522538461538,0.125033333333333,0.2359575,0.195283333333333,0.36993,0.25859,0.2057325,0.288546666666667,0.23753,0.25829,0.22808,0.37562,0.254825
"1159",1159,0.2754325,0.080058,0.21879,0.154743384615385,0.125381722222222,0.236221111111111,0.195523333333333,0.37037,0.258771666666667,0.205975833333333,0.28864,0.23765,0.25825,0.22837,0.37597,0.254895
"1160",1160,0.275596944444444,0.0802398571428571,0.218965,0.154957923076923,0.125670777777778,0.236457777777778,0.195752222222222,0.37087,0.25906,0.2061925,0.2885,0.237705,0.25808,0.22848,0.3764,0.255085
"1161",1161,0.275736944444444,0.0804982857142857,0.219213,0.155180923076923,0.126002222222222,0.236691944444444,0.195982777777778,0.3712,0.259141666666667,0.2063975,0.288423333333333,0.2378,0.25817,0.22847,0.37686,0.25517
"1162",1162,0.275861666666667,0.0808291428571429,0.219473,0.155336384615385,0.126329111111111,0.236868888888889,0.19623,0.37139,0.259136666666667,0.206535,0.288223333333333,0.23787,0.25835,0.2284,0.37763,0.25522
"1163",1163,0.275970092592593,0.0811148571428571,0.21968,0.155649692307692,0.126659,0.237133055555556,0.196472777777778,0.37143,0.259103333333333,0.206590833333333,0.287936666666667,0.237835,0.25885,0.22831,0.37839,0.255285
"1164",1164,0.27604537037037,0.0813244285714286,0.21993,0.155963153846154,0.126998888888889,0.237429166666667,0.196672222222222,0.37165,0.258793333333333,0.206746666666667,0.287833333333333,0.23796,0.25915,0.22807,0.37878,0.255425
"1165",1165,0.276108981481481,0.0814534285714286,0.220324,0.156105769230769,0.127324888888889,0.237718055555556,0.196871111111111,0.37175,0.258798333333333,0.206930833333333,0.287726666666667,0.237915,0.25932,0.22791,0.37911,0.25552
"1166",1166,0.276298333333333,0.081526,0.220482,0.156285,0.127585722222222,0.238043888888889,0.197135,0.37222,0.258873333333333,0.207108333333333,0.287783333333333,0.238065,0.25955,0.22782,0.37955,0.255715
"1167",1167,0.276399444444444,0.0816024285714286,0.220624,0.156414923076923,0.127787111111111,0.238283611111111,0.197348333333333,0.37277,0.258803333333333,0.207398333333333,0.287743333333333,0.238365,0.25951,0.22756,0.37983,0.255615
"1168",1168,0.276498425925926,0.0817838571428571,0.220855,0.156512769230769,0.128009722222222,0.238461944444444,0.197524444444444,0.37315,0.259131666666667,0.207649166666667,0.28754,0.238375,0.25943,0.22751,0.3803,0.2554
"1169",1169,0.276762685185185,0.082026,0.220953,0.156742384615385,0.128242166666667,0.238615833333333,0.197806666666667,0.37371,0.259273333333333,0.207819166666667,0.287606666666667,0.23865,0.25955,0.22774,0.38107,0.255445
"1170",1170,0.276916851851852,0.0823128571428571,0.221223,0.156974769230769,0.128463722222222,0.238761111111111,0.198105,0.37399,0.25921,0.208075,0.287566666666667,0.238965,0.25934,0.22795,0.38173,0.255425
"1171",1171,0.277043796296296,0.0825881428571429,0.221499,0.157222538461538,0.128749888888889,0.239016944444444,0.198359444444444,0.37412,0.25933,0.208254166666667,0.28744,0.238995,0.25922,0.22823,0.38215,0.255655
"1172",1172,0.277235092592593,0.0828285714285714,0.221653,0.157448153846154,0.129028666666667,0.2392275,0.198632777777778,0.37426,0.25939,0.208359166666667,0.287756666666667,0.23917,0.25949,0.22852,0.38232,0.25585
"1173",1173,0.277348055555556,0.0831048571428571,0.221845,0.157552,0.129305666666667,0.239386944444444,0.198875,0.3746,0.259426666666667,0.208609166666667,0.287916666666667,0.23931,0.25961,0.22845,0.38247,0.25574
"1174",1174,0.277575277777778,0.0832957142857143,0.221897,0.157721384615385,0.129657111111111,0.239618333333333,0.199067222222222,0.37537,0.259533333333333,0.208854166666667,0.2878,0.23937,0.25985,0.22842,0.38297,0.25601
"1175",1175,0.277852685185185,0.0834967142857143,0.221997,0.157890153846154,0.129944555555556,0.239789166666667,0.199290555555556,0.37618,0.25967,0.209080833333333,0.287943333333333,0.23949,0.25995,0.22862,0.38364,0.2561
"1176",1176,0.278030925925926,0.0836831428571429,0.222232,0.158075692307692,0.130217055555556,0.240004166666667,0.199536111111111,0.37682,0.259801666666667,0.209335,0.287946666666667,0.23951,0.26,0.22859,0.38415,0.256125
"1177",1177,0.278160092592593,0.0838191428571429,0.22261,0.158350538461538,0.130478222222222,0.2403125,0.199841666666667,0.37756,0.259901666666667,0.209685833333333,0.287733333333333,0.239375,0.25992,0.22823,0.38477,0.256265
"1178",1178,0.278353055555556,0.0839881428571429,0.222877,0.158574923076923,0.130753277777778,0.240542222222222,0.200103888888889,0.37817,0.260036666666667,0.2099275,0.287703333333333,0.23949,0.25989,0.22838,0.3852,0.25638
"1179",1179,0.278497777777778,0.0841904285714286,0.223209,0.158779538461538,0.130995055555556,0.24074,0.200342777777778,0.3786,0.260206666666667,0.210116666666667,0.287806666666667,0.239605,0.25969,0.22882,0.38531,0.256325
"1180",1180,0.278654537037037,0.0843148571428571,0.223525,0.158944461538462,0.131270555555556,0.240937222222222,0.200607222222222,0.3788,0.260415,0.2103125,0.287673333333333,0.23985,0.25991,0.22885,0.38576,0.25632
"1181",1181,0.278950185185185,0.0845464285714286,0.223704,0.159133230769231,0.131542055555556,0.241102777777778,0.200955,0.37934,0.260615,0.210505,0.287696666666667,0.24038,0.2602,0.22916,0.38631,0.256345
"1182",1182,0.279087222222222,0.084784,0.223812,0.159282153846154,0.131734444444444,0.241276111111111,0.201241111111111,0.37978,0.260685,0.210811666666667,0.287493333333333,0.24093,0.25993,0.22914,0.38689,0.256125
"1183",1183,0.279185925925926,0.0849514285714286,0.224002,0.159428923076923,0.131985166666667,0.241552222222222,0.201568333333333,0.3799,0.260811666666667,0.21112,0.287366666666667,0.241375,0.25992,0.22878,0.38744,0.25596
"1184",1184,0.279389444444444,0.0852258571428571,0.224203,0.159589307692308,0.132206222222222,0.241850833333333,0.201853888888889,0.38071,0.260881666666667,0.211328333333333,0.28755,0.241615,0.25997,0.22858,0.38785,0.25602
"1185",1185,0.27959,0.085438,0.22432,0.159755153846154,0.132465111111111,0.242106666666667,0.20199,0.38173,0.26089,0.2116,0.28753,0.241625,0.25967,0.22849,0.38832,0.256455
"1186",1186,0.279907314814815,0.0855785714285714,0.224571,0.159894692307692,0.132877111111111,0.242395833333333,0.202243333333333,0.38248,0.261156666666667,0.2117875,0.287746666666667,0.24184,0.25967,0.22865,0.38882,0.257015
"1187",1187,0.280259444444444,0.0857435714285714,0.224827,0.160099230769231,0.133196944444444,0.242616666666667,0.202616111111111,0.3836,0.261406666666667,0.211998333333333,0.2879,0.24214,0.25977,0.2287,0.38935,0.25747
"1188",1188,0.280530462962963,0.0859008571428571,0.224976,0.160378,0.13348,0.242711666666667,0.203033333333333,0.38471,0.261618333333333,0.212409166666667,0.287726666666667,0.24235,0.25988,0.22866,0.38988,0.25754
"1189",1189,0.280800277777778,0.0860325714285714,0.2252,0.160516307692308,0.133800111111111,0.242847222222222,0.203427222222222,0.38519,0.261918333333333,0.212714166666667,0.28775,0.242745,0.26032,0.22883,0.39049,0.257245
"1190",1190,0.281056574074074,0.0861488571428571,0.22544,0.160600307692308,0.133910888888889,0.243039444444444,0.203726111111111,0.38569,0.262096666666667,0.213069166666667,0.287733333333333,0.2429,0.26076,0.22895,0.39126,0.25705
"1191",1191,0.281251851851852,0.0862957142857143,0.225676,0.160754846153846,0.134029222222222,0.243213888888889,0.203962777777778,0.3864,0.262053333333333,0.21345,0.287883333333333,0.24285,0.26104,0.22898,0.39179,0.25682
"1192",1192,0.281466759259259,0.0864987142857143,0.226002,0.160854307692308,0.134291611111111,0.243394722222222,0.204198888888889,0.38683,0.262156666666667,0.213654166666667,0.28812,0.24296,0.26117,0.22937,0.392,0.25694
"1193",1193,0.281665555555556,0.0866594285714286,0.226247,0.161086153846154,0.134519833333333,0.243648333333333,0.204484444444444,0.38757,0.26243,0.213961666666667,0.287953333333333,0.242925,0.26095,0.22955,0.39232,0.25733
"1194",1194,0.281809074074074,0.0869091428571429,0.226343,0.161469230769231,0.134854666666667,0.243850555555556,0.204834444444444,0.38834,0.262438333333333,0.214328333333333,0.28774,0.24311,0.26079,0.2294,0.39275,0.257385
"1195",1195,0.28197462962963,0.0871115714285714,0.226473,0.161706153846154,0.135126666666667,0.244034166666667,0.205153333333333,0.38877,0.262511666666667,0.214605,0.28763,0.243355,0.26081,0.22941,0.39326,0.25742
"1196",1196,0.282129907407407,0.0872495714285714,0.226506,0.161875230769231,0.135369166666667,0.244248611111111,0.20544,0.38866,0.262698333333333,0.214825833333333,0.28724,0.24376,0.26105,0.22941,0.39425,0.257275
"1197",1197,0.282308703703704,0.0874007142857143,0.226581,0.162053384615385,0.135591722222222,0.244436111111111,0.205727777777778,0.38908,0.262803333333333,0.215073333333333,0.287236666666667,0.243955,0.26105,0.22945,0.39488,0.25725
"1198",1198,0.282477314814815,0.0875614285714286,0.226642,0.162198769230769,0.1358005,0.244562222222222,0.206033333333333,0.38937,0.262736666666667,0.215329166666667,0.28763,0.24417,0.26095,0.2296,0.39541,0.2571
"1199",1199,0.282703981481481,0.0877342857142857,0.226867,0.162220538461538,0.135953888888889,0.244668055555556,0.206292222222222,0.39015,0.26289,0.215440833333333,0.28782,0.244325,0.26113,0.22957,0.39568,0.25733
"1200",1200,0.282979166666667,0.0878745714285714,0.226963,0.162361461538462,0.136108888888889,0.244935,0.206519444444444,0.3914,0.263181666666667,0.215595833333333,0.28779,0.244445,0.26134,0.22955,0.39586,0.25765
"1201",1201,0.283275,0.0881132857142857,0.227129,0.162589384615385,0.136361111111111,0.245130555555556,0.206820555555556,0.39213,0.263508333333333,0.215896666666667,0.28782,0.24468,0.26151,0.22945,0.39654,0.25794
"1202",1202,0.283545185185185,0.0882731428571429,0.227407,0.162658538461538,0.136537222222222,0.245315277777778,0.207050555555556,0.39269,0.263788333333333,0.216105,0.287663333333333,0.24497,0.26218,0.22902,0.39758,0.25791
"1203",1203,0.283800833333333,0.088314,0.22744,0.162756923076923,0.136727777777778,0.245562222222222,0.207276111111111,0.39301,0.26406,0.2163975,0.28759,0.245245,0.26228,0.22929,0.3985,0.257835
"1204",1204,0.284006944444444,0.0884334285714286,0.22754,0.162856,0.137000555555556,0.245600833333333,0.207505555555556,0.39295,0.264301666666667,0.216669166666667,0.287726666666667,0.24546,0.26191,0.22981,0.39941,0.257825
"1205",1205,0.284133888888889,0.0886125714285714,0.2277,0.162855692307692,0.137146111111111,0.245599722222222,0.20773,0.39341,0.264335,0.216856666666667,0.287683333333333,0.245435,0.26199,0.22997,0.39952,0.258005
"1206",1206,0.284300648148148,0.0887942857142857,0.2277,0.162919307692308,0.137326666666667,0.245758611111111,0.207976666666667,0.39435,0.264436666666667,0.217209166666667,0.28759,0.24549,0.26177,0.23027,0.39924,0.25835
"1207",1207,0.284557592592593,0.0889295714285714,0.227851,0.163035923076923,0.137563888888889,0.245855833333333,0.208216666666667,0.39523,0.264566666666667,0.21744,0.287716666666667,0.245945,0.26185,0.23044,0.39938,0.25845
"1208",1208,0.284773888888889,0.0889734285714286,0.227986,0.163241230769231,0.137710555555556,0.245950555555556,0.208469444444444,0.39633,0.264601666666667,0.217621666666667,0.287886666666667,0.246025,0.26235,0.23007,0.39961,0.25847
"1209",1209,0.284942222222222,0.0888842857142857,0.227982,0.163426769230769,0.137921111111111,0.246156388888889,0.208593333333333,0.3971,0.264683333333333,0.217893333333333,0.288063333333333,0.2462,0.26218,0.22974,0.40031,0.25831
"1210",1210,0.28500962962963,0.0887951428571429,0.227953,0.163510846153846,0.13809,0.246224444444444,0.208662777777778,0.3971,0.264643333333333,0.217853333333333,0.28822,0.24673,0.26194,0.2297,0.40096,0.25794
"1211",1211,0.284938611111111,0.0889377142857143,0.227854,0.163656153846154,0.138123888888889,0.246263333333333,0.208816666666667,0.39701,0.264565,0.217845833333333,0.288066666666667,0.2464,0.26195,0.22937,0.40134,0.2579
"1212",1212,0.284950925925926,0.0889842857142857,0.227785,0.163712230769231,0.138196111111111,0.246423055555556,0.208979444444444,0.39694,0.264596666666667,0.218123333333333,0.287863333333333,0.246175,0.26171,0.22942,0.40184,0.25789
"1213",1213,0.285052962962963,0.0889332857142857,0.227715,0.163756230769231,0.138251111111111,0.246513055555556,0.209197222222222,0.39705,0.264716666666667,0.218221666666667,0.287763333333333,0.246215,0.26192,0.22984,0.40202,0.25773
"1214",1214,0.285118333333333,0.089011,0.22773,0.163828923076923,0.138357222222222,0.246585555555556,0.209368888888889,0.39739,0.264786666666667,0.218381666666667,0.287686666666667,0.24601,0.26194,0.22987,0.40228,0.25772
"1215",1215,0.285262685185185,0.0891081428571429,0.227887,0.163977538461538,0.138574444444444,0.2466875,0.209552222222222,0.39833,0.264916666666667,0.218774166666667,0.287643333333333,0.24546,0.26198,0.22971,0.40267,0.25788
"1216",1216,0.285340648148148,0.089143,0.227983,0.164033153846154,0.138693888888889,0.246703611111111,0.209662777777778,0.39878,0.264981666666667,0.218939166666667,0.28761,0.24549,0.26185,0.22966,0.40289,0.257865
"1217",1217,0.285358148148148,0.0891772857142857,0.228096,0.164054076923077,0.138784444444444,0.246637222222222,0.209721111111111,0.39915,0.265048333333333,0.218903333333333,0.287626666666667,0.24575,0.26161,0.22952,0.40283,0.257785
"1218",1218,0.285347685185185,0.0894668571428571,0.228199,0.164034769230769,0.138900555555556,0.246603611111111,0.209766666666667,0.39934,0.264876666666667,0.219015833333333,0.287666666666667,0.24579,0.26122,0.22914,0.40322,0.25786
"1219",1219,0.285529166666667,0.0893995714285714,0.228233,0.164068615384615,0.138902777777778,0.246508888888889,0.209804444444444,0.3995,0.264825,0.219135833333333,0.287616666666667,0.24639,0.26133,0.22933,0.40377,0.257865
"1220",1220,0.285625925925926,0.0893272857142857,0.228127,0.164143461538462,0.138823333333333,0.246435555555556,0.209832222222222,0.39947,0.265093333333333,0.219111666666667,0.287573333333333,0.246565,0.26166,0.22931,0.40375,0.2581
"1221",1221,0.285589351851852,0.089448,0.228004,0.164117846153846,0.138910555555556,0.246418888888889,0.209862777777778,0.3996,0.264978333333333,0.2192475,0.287653333333333,0.246315,0.26202,0.22894,0.40338,0.25817
"1222",1222,0.285638611111111,0.0891938571428571,0.227811,0.164109384615385,0.138897777777778,0.246269444444444,0.209856666666667,0.39991,0.264975,0.219265833333333,0.287616666666667,0.246235,0.26249,0.22897,0.40326,0.258025
"1223",1223,0.285463888888889,0.0890442857142857,0.227564,0.164138923076923,0.138847777777778,0.246157777777778,0.209815555555556,0.3997,0.265106666666667,0.219158333333333,0.28756,0.24592,0.26226,0.22888,0.40288,0.25771
"1224",1224,0.285280648148148,0.0891131428571429,0.22747,0.164029538461538,0.138853888888889,0.2460575,0.20983,0.39965,0.264828333333333,0.219189166666667,0.287543333333333,0.24561,0.2618,0.22871,0.40288,0.257315
"1225",1225,0.285326944444444,0.0888914285714286,0.227455,0.163966615384615,0.138668888888889,0.245815833333333,0.209826666666667,0.39988,0.264835,0.219074166666667,0.287493333333333,0.24558,0.26147,0.22886,0.4036,0.25715
"1226",1226,0.285264444444444,0.0888612857142857,0.227431,0.163921846153846,0.138505555555556,0.245630833333333,0.209798888888889,0.39989,0.265073333333333,0.218956666666667,0.28735,0.245585,0.26113,0.2286,0.40375,0.257045
"1227",1227,0.28521462962963,0.0889205714285714,0.227406,0.163705076923077,0.138445,0.245393055555556,0.209745555555556,0.40048,0.264916666666667,0.21897,0.28702,0.24563,0.26109,0.22814,0.4037,0.256985
"1228",1228,0.285151944444444,0.0886582857142857,0.227162,0.163552692307692,0.138346666666667,0.245051388888889,0.209589444444444,0.40094,0.264848333333333,0.2189075,0.286666666666667,0.24555,0.26115,0.22773,0.40363,0.256945
"1229",1229,0.284897592592593,0.0884667142857143,0.22678,0.163517461538462,0.138329444444444,0.244746666666667,0.209375555555556,0.40047,0.264776666666667,0.218838333333333,0.286283333333333,0.245405,0.26105,0.22739,0.40306,0.256805
"1230",1230,0.284597314814815,0.0883701428571429,0.22652,0.163411538461538,0.13825,0.244421666666667,0.209138333333333,0.3999,0.264336666666667,0.218739166666667,0.28591,0.24538,0.26075,0.22748,0.40219,0.25669
"1231",1231,0.284217314814815,0.0881872857142857,0.226194,0.163293538461538,0.138025555555556,0.244105,0.208857777777778,0.39918,0.264215,0.218540833333333,0.28571,0.244955,0.26036,0.22747,0.40102,0.256505
"1232",1232,0.283843703703704,0.0880017142857143,0.225948,0.163144307692308,0.137818333333333,0.243814444444444,0.208653333333333,0.3985,0.264201666666667,0.21823,0.285606666666667,0.244625,0.26021,0.2272,0.4,0.25602
"1233",1233,0.283545555555556,0.0878092857142857,0.225755,0.162846846153846,0.137583888888889,0.243418888888889,0.2084,0.39799,0.263905,0.217881666666667,0.285583333333333,0.24458,0.26034,0.22689,0.39913,0.25561
"1234",1234,0.283126666666667,0.0875075714285714,0.225334,0.162618153846154,0.13733,0.242916111111111,0.207945555555556,0.39725,0.263686666666667,0.217616666666667,0.285256666666667,0.24376,0.26044,0.22653,0.3983,0.2553
"1235",1235,0.282674444444444,0.0872001428571429,0.224982,0.162343923076923,0.137015555555556,0.242402777777778,0.207559444444444,0.39645,0.263368333333333,0.217281666666667,0.28492,0.24323,0.26019,0.22621,0.39744,0.25498
"1236",1236,0.282220185185185,0.0868435714285714,0.224631,0.161963,0.136653333333333,0.241757222222222,0.207161666666667,0.39531,0.262751666666667,0.21692,0.28463,0.24301,0.25972,0.22594,0.39681,0.25489
"1237",1237,0.281660092592593,0.0865321428571429,0.22429,0.161661538461538,0.136293888888889,0.241175277777778,0.206744444444444,0.39423,0.262311666666667,0.2165375,0.284206666666667,0.24256,0.25928,0.22555,0.39563,0.254635
"1238",1238,0.280950555555556,0.086222,0.223965,0.161409692307692,0.135873333333333,0.240598055555556,0.206282222222222,0.3931,0.261875,0.216158333333333,0.283566666666667,0.241755,0.25848,0.22526,0.39397,0.25439
"1239",1239,0.280354444444444,0.0858888571428571,0.223655,0.161122769230769,0.135423888888889,0.240078055555556,0.205951111111111,0.39225,0.261661666666667,0.215616666666667,0.283016666666667,0.24158,0.25788,0.22458,0.39291,0.253695
"1240",1240,0.279726388888889,0.0856391428571429,0.223096,0.160743,0.135156166666667,0.239481944444444,0.205527777777778,0.3909,0.261466666666667,0.215099166666667,0.282556666666667,0.241365,0.25776,0.22367,0.3916,0.25312
"1241",1241,0.278994351851852,0.0853018571428571,0.222595,0.16061,0.1348515,0.238854444444444,0.204854444444444,0.38935,0.261128333333333,0.214754166666667,0.281656666666667,0.2405,0.25745,0.22341,0.39029,0.25241
"1242",1242,0.278385740740741,0.085046,0.221986,0.160255769230769,0.134421833333333,0.238167222222222,0.204181111111111,0.38774,0.260836666666667,0.214223333333333,0.281266666666667,0.24007,0.25724,0.22299,0.38934,0.251765
"1243",1243,0.27770287037037,0.0847704285714286,0.221353,0.159670769230769,0.134033166666667,0.237439722222222,0.203500555555556,0.38593,0.26032,0.2137075,0.281083333333333,0.23916,0.25717,0.22249,0.38784,0.251625
"1244",1244,0.277024814814815,0.0843014285714286,0.221019,0.159319846153846,0.133532,0.236746666666667,0.202818888888889,0.38435,0.259598333333333,0.213203333333333,0.280656666666667,0.23844,0.25717,0.22245,0.38611,0.251245
"1245",1245,0.276411203703704,0.0839332857142857,0.22049,0.158824,0.132989888888889,0.235983055555556,0.202203888888889,0.38313,0.25911,0.2124975,0.280593333333333,0.23818,0.25716,0.22171,0.38457,0.25075
"1246",1246,0.275716574074074,0.0834282857142857,0.219813,0.158304076923077,0.132619722222222,0.235213333333333,0.201508888888889,0.38182,0.2587,0.211894166666667,0.28021,0.23762,0.25698,0.22099,0.3828,0.250435
"1247",1247,0.274947407407407,0.0828272857142857,0.219204,0.157915384615385,0.132296166666667,0.234433611111111,0.200856111111111,0.38045,0.258288333333333,0.211236666666667,0.279496666666667,0.237545,0.25629,0.22069,0.38089,0.24964
"1248",1248,0.274050925925926,0.0824002857142857,0.218469,0.157421769230769,0.131814,0.233624722222222,0.20018,0.379,0.257853333333333,0.210493333333333,0.279186666666667,0.23703,0.25513,0.22003,0.37878,0.248955
"1249",1249,0.273242407407407,0.0820007142857143,0.217868,0.156948076923077,0.131280666666667,0.232921944444444,0.199442777777778,0.37724,0.257431666666667,0.209778333333333,0.278736666666667,0.23603,0.25432,0.21978,0.377,0.248865
"1250",1250,0.272469351851852,0.0816417142857143,0.217436,0.156482692307692,0.130699055555556,0.232184722222222,0.198834444444444,0.37576,0.256918333333333,0.2089725,0.278093333333333,0.23541,0.25337,0.2199,0.37552,0.24828
"1251",1251,0.271643888888889,0.0813365714285714,0.216923,0.156004692307692,0.130036277777778,0.231386944444444,0.198186666666667,0.37387,0.256186666666667,0.208246666666667,0.277816666666667,0.23466,0.25285,0.21983,0.37381,0.247525
"1252",1252,0.270934166666667,0.0810317142857143,0.21627,0.155488076923077,0.129500666666667,0.230588333333333,0.197463333333333,0.37222,0.255551666666667,0.2075325,0.277213333333333,0.23415,0.25288,0.21961,0.37233,0.24692
"1253",1253,0.270181666666667,0.0805288571428571,0.215556,0.154727846153846,0.128999444444444,0.229767777777778,0.196785555555556,0.37123,0.254878333333333,0.206855,0.276246666666667,0.23403,0.25241,0.21947,0.37079,0.245725
"1254",1254,0.269231203703704,0.0799238571428571,0.214856,0.154018923076923,0.128338444444444,0.229025,0.196033333333333,0.36912,0.254038333333333,0.2062475,0.27564,0.23347,0.25222,0.21896,0.36873,0.244655
"1255",1255,0.268369814814815,0.079294,0.214045,0.153475,0.127622944444444,0.228306666666667,0.195243888888889,0.36754,0.253396666666667,0.205486666666667,0.27501,0.232785,0.252,0.21833,0.36681,0.24397
