"","wavelength","mean_deciduous_reflectance","sitka_mean_reflectance","pasture_mean_reflectance","moss_mean_reflectance","rho_mean_reflectance","grass_mean_reflectance","br_mean_reflectance","ash_mean_reflectance","alder_mean_reflectance","birch_mean_reflectance","beech_mean_reflectance","haz_mean_reflectance","hc_mean_reflectance","lime_mean_reflectance","rowan_mean_reflectance","syc_mean_reflectance"
"988",988000,183.994,37.0778571428571,85.1844,78.0869230769231,42.1463333333333,135.955638888889,86.0214444444444,312.74,148.745,97.2093333333333,207.846666666667,129.965,147.9,130.17,341.09,140.28
"989",989000,185.257648148148,37.2791428571429,86.0682,78.7456923076923,42.5498888888889,136.8465,86.8842777777778,314.6,150.023333333333,98.2105,208.96,131.02,149.25,131.15,342.65,141.455
"990",990000,186.48662037037,37.6165714285714,86.8582,79.3733076923077,43.0442222222222,137.759472222222,87.7677777777778,316.5,151.273333333333,99.1695833333333,210.146666666667,132.12,150.54,132.03,343.96,142.64
"991",991000,187.676805555556,37.9338571428571,87.7224,80.0014615384615,43.537,138.623833333333,88.6257222222222,318.19,152.476666666667,100.182916666667,211.166666666667,133.22,151.59,133.01,345.42,143.835
"992",992000,188.835601851852,38.3577142857143,88.6014,80.6111538461538,43.9602222222222,139.442444444444,89.4327777777778,319.93,153.688333333333,101.320416666667,212.016666666667,134.265,152.43,133.95,346.78,145.14
"993",993000,190.034101851852,38.6575714285714,89.5005,81.2446153846154,44.4948333333333,140.319333333333,90.3223333333333,321.53,154.84,102.33525,213.006666666667,135.46,153.5,135.06,348.29,146.285
"994",994000,191.216518518519,38.8814285714286,90.4521,81.8932307692308,45.1596111111111,141.184027777778,91.2705,322.9,155.841666666667,103.288666666667,213.923333333333,136.84,154.41,136.43,349.94,147.375
"995",995000,192.403935185185,39.154,91.3598,82.5173846153846,45.7284444444444,142.079055555556,92.1707222222222,324.35,157.006666666667,104.262083333333,214.996666666667,138,155.56,137.55,351.49,148.42
"996",996000,193.646935185185,39.4117142857143,92.2671,83.1467692307692,46.2685555555556,143.072638888889,93.0815555555556,325.85,158.215,105.174083333333,216.303333333333,139.09,157.08,138.69,353.14,149.28
"997",997000,194.841425925926,39.6724285714286,93.1721,83.7775384615385,46.8295555555556,143.974972222222,93.9956666666667,327.29,159.431666666667,106.151166666667,217.39,140.265,158.37,139.72,354.6,150.355
"998",998000,195.986342592593,39.9617142857143,94.0307,84.3817692307692,47.3878888888889,144.820361111111,94.8788888888889,328.51,160.825,107.17375,218.433333333333,141.375,159.71,140.54,355.87,151.44
"999",999000,197.141833333333,40.2598571428571,94.94,84.9945384615385,47.9486666666667,145.69525,95.7841666666667,329.95,162.055,108.188166666667,219.483333333333,142.485,160.85,141.43,357.22,152.615
"1000",1e+06,198.329296296296,40.5865714285714,95.8902,85.6111538461539,48.4994444444444,146.54125,96.7337222222222,331.57,163.235,109.250333333333,220.423333333333,143.68,161.8,142.29,358.69,154.025
"1001",1001000,199.434407407407,40.7898571428571,96.8556,86.2415384615385,49.1178333333333,147.389722222222,97.6646111111111,333.13,164.31,110.269666666667,221.35,144.905,162.73,143.16,359.74,155.315
"1002",1002000,200.522416666667,41.116,97.7979,86.8511538461538,49.6888333333333,148.276027777778,98.592,334.5,165.351666666667,111.260083333333,222.44,145.975,163.72,144.14,360.78,156.535
"1003",1003000,201.667074074074,41.4802857142857,98.6541,87.5055384615385,50.189,149.174277777778,99.4751666666667,336.03,166.471666666667,112.252,223.46,146.96,164.79,145.14,362.17,157.73
"1004",1004000,202.770212962963,41.7968571428571,99.5777,88.1450769230769,50.7403888888889,150.047,100.363111111111,337.37,167.598333333333,113.25025,224.393333333333,148.085,165.87,146.21,363.36,158.795
"1005",1005000,203.854861111111,42.1142857142857,100.485,88.7823076923077,51.2886666666667,150.893972222222,101.228,338.41,168.815,114.247083333333,225.226666666667,149.275,167.15,147.5,364.44,159.63
"1006",1006000,204.939675925926,42.4401428571429,101.418,89.4355384615385,51.8443888888889,151.755305555556,102.127888888889,339.66,169.93,115.24375,226.113333333333,150.44,168.27,148.54,365.55,160.71
"1007",1007000,206.046981481481,42.728,102.4265,90.1253076923077,52.4107222222222,152.642277777778,103.044388888889,341.04,170.981666666667,116.2695,226.906666666667,151.74,169.32,149.51,366.81,161.845
"1008",1008000,207.070833333333,43.0477142857143,103.3761,90.7683846153846,53.0021666666667,153.486861111111,103.946944444444,342.22,172.063333333333,117.250833333333,227.803333333333,152.855,170.36,150.41,367.74,162.935
"1009",1009000,208.049555555556,43.4281428571429,104.2745,91.4335384615385,53.6306666666667,154.31275,104.864222222222,343.42,173.076666666667,118.204333333333,228.85,153.875,171.38,151,368.47,164.17
"1010",1010000,209.028509259259,43.7381428571429,105.1941,92.0608461538462,54.2253888888889,155.143805555556,105.760166666667,344.44,174.16,119.16825,229.743333333333,154.89,172.39,151.89,369.31,165.265
"1011",1011000,209.930018518519,43.9957142857143,106.1094,92.6622307692308,54.8557777777778,155.987416666667,106.640944444444,345.18,175.345,120.140166666667,230.64,155.815,173.28,152.76,370.02,166.19
"1012",1012000,210.871361111111,44.3204285714286,107.0203,93.1893846153846,55.4026666666667,156.74275,107.495111111111,346.05,176.473333333333,121.040583333333,231.403333333333,156.72,174.33,153.97,370.68,167.175
"1013",1013000,211.870157407407,44.5472857142857,107.9164,93.7378461538462,55.9527222222222,157.490305555556,108.355611111111,346.93,177.515,121.98475,232.106666666667,157.61,175.4,155.28,371.74,168.265
"1014",1014000,212.836324074074,44.7481428571429,108.8561,94.3205384615385,56.5215555555556,158.304166666667,109.264888888889,347.89,178.656666666667,122.958583333333,232.826666666667,158.535,176.53,156.32,372.44,169.37
"1015",1015000,213.780805555556,45.0427142857143,109.814,94.8844615384615,57.1321111111111,159.081527777778,110.133222222222,348.82,179.683333333333,123.905583333333,233.673333333333,159.585,177.6,157.26,373.13,170.37
"1016",1016000,214.748268518519,45.3837142857143,110.8129,95.4314615384615,57.8317777777778,159.821916666667,110.982777777778,349.99,180.606666666667,124.866083333333,234.666666666667,160.76,178.73,157.99,373.75,171.375
"1017",1017000,215.644861111111,45.6688571428571,111.768,96.0117692307692,58.4392222222222,160.598222222222,111.8545,350.75,181.61,125.770416666667,235.513333333333,161.8,179.71,158.85,374.44,172.36
"1018",1018000,216.460981481481,45.9874285714286,112.7735,96.616,59.0272777777778,161.41125,112.737277777778,351.21,182.566666666667,126.6055,236.416666666667,162.91,180.5,159.66,375.1,173.18
"1019",1019000,217.31837037037,46.3307142857143,113.6669,97.1937692307692,59.5952777777778,162.1805,113.586555555556,351.81,183.605,127.498666666667,237.206666666667,163.93,181.48,160.53,375.63,174.175
"1020",1020000,218.210898148148,46.6541428571429,114.4289,97.7812307692308,60.0654444444444,162.972472222222,114.439166666667,352.32,184.796666666667,128.406416666667,237.81,164.84,182.57,161.52,376.28,175.355
"1021",1021000,219.014425925926,46.9767142857143,115.2979,98.3679230769231,60.6146666666667,163.694472222222,115.267555555556,352.83,185.825,129.298166666667,238.506666666667,165.705,183.59,162.42,376.6,176.355
"1022",1022000,219.794453703704,47.3892857142857,116.1501,98.9356153846154,61.2153888888889,164.331333333333,116.042888888889,353.52,186.851666666667,130.245083333333,239.233333333333,166.54,184.68,163.36,376.43,177.29
"1023",1023000,220.557527777778,47.6877142857143,117.041,99.5006153846154,61.8098333333333,165.022916666667,116.854611111111,354,187.808333333333,131.134416666667,239.94,167.445,185.69,164.08,376.65,178.27
"1024",1024000,221.24112962963,47.8808571428571,118.0352,100.065461538462,62.4425555555556,165.703388888889,117.675722222222,354.34,188.651666666667,132.001833333333,240.706666666667,168.28,186.69,164.5,376.83,179.17
"1025",1025000,221.900240740741,48.0911428571429,118.9803,100.627692307692,63.0628888888889,166.382888888889,118.495944444444,354.54,189.431666666667,132.758833333333,241.346666666667,169.16,187.39,165.16,377.21,180.105
"1026",1026000,222.663601851852,48.303,119.8622,101.228307692308,63.6045,167.110361111111,119.362222222222,354.53,190.24,133.559083333333,241.993333333333,170.305,188.29,165.96,377.94,181.155
"1027",1027000,223.38737962963,48.6007142857143,120.7677,101.812538461538,64.1451666666667,167.84875,120.105666666667,354.71,191.175,134.483083333333,242.603333333333,171.21,189.27,166.76,378.23,182.045
"1028",1028000,224.056759259259,48.8877142857143,121.6508,102.330153846154,64.7075,168.513666666667,120.8685,354.87,192.035,135.3225,243.243333333333,172.045,190.13,167.6,378.29,182.975
"1029",1029000,224.724092592593,49.2362857142857,122.504,102.814538461538,65.2268888888889,169.134666666667,121.604888888889,354.97,192.901666666667,136.201833333333,243.903333333333,172.775,190.97,168.84,378.04,183.915
"1030",1030000,225.339157407407,49.523,123.3887,103.318769230769,65.8046666666667,169.736138888889,122.359444444444,355.12,193.728333333333,136.984083333333,244.51,173.585,191.82,169.63,377.9,184.775
"1031",1031000,225.852685185185,49.7904285714286,124.2971,103.740076923077,66.4826666666667,170.27325,123.1045,355.44,194.543333333333,137.649166666667,245.066666666667,174.27,192.6,170.09,377.43,185.585
"1032",1032000,226.424185185185,50.0428571428571,125.1723,104.228615384615,67.0440555555555,170.85,123.862944444444,355.48,195.303333333333,138.387666666667,245.686666666667,175.065,193.44,170.75,377.28,186.425
"1033",1033000,227.020287037037,50.2524285714286,126.0345,104.803615384615,67.5636111111111,171.392055555556,124.6665,355.41,195.965,139.12425,246.353333333333,176.09,194.33,171.32,377.39,187.2
"1034",1034000,227.584203703704,50.5187142857143,126.8949,105.329076923077,68.0971666666667,171.985972222222,125.393222222222,355.32,196.743333333333,139.8545,246.95,176.905,195.19,171.99,377.3,188.005
"1035",1035000,228.163148148148,50.7935714285714,127.7606,105.833615384615,68.5736111111111,172.653694444444,126.089611111111,355.02,197.561666666667,140.62,247.636666666667,177.605,196.17,172.76,377.27,188.825
"1036",1036000,228.708796296296,51.0884285714286,128.609,106.356230769231,69.0625555555556,173.255861111111,126.760555555556,354.83,198.36,141.394166666667,248.15,178.325,196.89,173.53,377.17,189.73
"1037",1037000,229.174259259259,51.4264285714286,129.375,106.886769230769,69.6398333333333,173.859222222222,127.41,354.74,199.231666666667,142.073333333333,248.553333333333,179.17,197.42,174.17,376.64,190.57
"1038",1038000,229.623703703704,51.689,130.22,107.348,70.1699444444445,174.458027777778,128.056111111111,354.43,199.993333333333,142.751666666667,248.903333333333,179.72,198.3,174.96,376.27,191.285
"1039",1039000,229.989907407407,51.9512857142857,131.006,107.805692307692,70.6388333333333,174.940611111111,128.702222222222,354.15,200.61,143.335833333333,249.283333333333,180.265,198.79,175.68,375.85,191.945
"1040",1040000,230.363055555556,52.1324285714286,131.744,108.245,71.0997777777778,175.462972222222,129.35,353.89,201.29,143.9375,249.9,180.855,199.28,176.18,375.38,192.555
"1041",1041000,230.801388888889,52.3484285714286,132.562,108.667,71.5771111111111,175.953833333333,130.008888888889,353.54,201.956666666667,144.5875,250.443333333333,181.405,200.15,176.79,375.02,193.32
"1042",1042000,231.290462962963,52.5501428571429,133.463,109.028384615385,71.9854444444445,176.383388888889,130.671111111111,353.08,202.548333333333,145.210833333333,251.12,181.79,201.41,177.43,374.8,194.225
"1043",1043000,231.714074074074,52.7818571428571,134.291,109.457769230769,72.4966666666667,176.863111111111,131.308888888889,352.72,203.241666666667,145.865,251.59,182.36,202.25,178,374.42,194.98
"1044",1044000,232.180648148148,53.046,135.136,109.930461538462,73.1075555555555,177.344166666667,131.962777777778,352.35,204.065,146.660833333333,251.93,183.025,203.31,178.48,374.01,195.795
"1045",1045000,232.580277777778,53.2898571428571,135.957,110.348923076923,73.6572222222222,177.832972222222,132.581111111111,351.96,204.71,147.304166666667,252.343333333333,183.7,204,179.08,373.62,196.505
"1046",1046000,232.899259259259,53.519,136.701,110.766307692308,74.2525,178.383305555556,133.138888888889,351.68,205.318333333333,147.845,252.69,184.48,204.06,179.78,373.26,196.98
"1047",1047000,233.24462962963,53.7438571428571,137.506,111.199538461538,74.7760555555556,178.878861111111,133.738888888889,351.26,205.935,148.45,253.086666666667,185.12,204.55,180.37,372.87,197.56
"1048",1048000,233.557037037037,53.9751428571429,138.364,111.603615384615,75.2405,179.356138888889,134.325555555556,350.7,206.423333333333,149.028333333333,253.556666666667,185.77,205.02,180.9,372.49,198.125
"1049",1049000,233.931851851852,54.1637142857143,139.176,111.990230769231,75.6937777777778,179.792916666667,134.956111111111,350.24,207.013333333333,149.593333333333,254,186.3,205.8,181.54,372.01,198.89
"1050",1050000,234.308148148148,54.3798571428571,139.99,112.470461538462,76.1537222222222,180.259916666667,135.618888888889,349.76,207.715,150.208333333333,254.38,186.78,206.67,182.16,371.49,199.61
"1051",1051000,234.68287037037,54.6284285714286,140.775,112.922,76.6288888888889,180.697777777778,136.259444444444,349.29,208.398333333333,150.8725,254.79,187.385,207.52,182.8,370.77,200.32
"1052",1052000,235.146944444444,54.8201428571429,141.466,113.364769230769,77.1398333333333,181.1265,136.913888888889,348.97,209.088333333333,151.540833333333,255.153333333333,188.02,208.45,183.67,370.3,201.13
"1053",1053000,235.553981481481,55.0387142857143,142.241,113.761692307692,77.6826666666667,181.613166666667,137.566666666667,348.71,209.718333333333,152.155833333333,255.496666666667,188.59,209.27,184.36,369.88,201.805
"1054",1054000,235.959814814815,55.2427142857143,143.023,114.154692307692,78.1897222222222,182.098722222222,138.201666666667,348.5,210.316666666667,152.783333333333,255.903333333333,189.135,209.96,184.94,369.61,202.49
"1055",1055000,236.333888888889,55.4168571428571,143.8,114.494307692308,78.6793888888889,182.567138888889,138.808333333333,348.37,210.765,153.411666666667,256.313333333333,189.545,210.54,185.29,369.6,203.17
"1056",1056000,236.74962962963,55.614,144.63,114.915846153846,79.1788333333333,183.060888888889,139.44,348.21,211.418333333333,154.025,256.733333333333,190.175,211.13,185.78,369.47,203.805
"1057",1057000,237.157407407407,55.8132857142857,145.525,115.371692307692,79.6752777777778,183.619527777778,140.051666666667,348.06,212.195,154.581666666667,257.25,190.995,211.46,186.18,369.38,204.315
"1058",1058000,237.611203703704,56.0331428571429,146.356,115.810307692308,80.1599444444444,184.11025,140.704444444444,348.06,212.866666666667,155.225833333333,257.673333333333,191.615,212.12,186.7,369.22,205.02
"1059",1059000,238.129351851852,56.3015714285714,147.208,116.262076923077,80.6502222222222,184.55675,141.376666666667,348.18,213.616666666667,155.930833333333,257.986666666667,192.205,213.06,187.34,369.02,205.825
"1060",1060000,238.640833333333,56.5132857142857,148.026,116.707538461538,81.1308333333333,185.035527777778,142.085,348.32,214.303333333333,156.6225,258.426666666667,192.81,213.83,187.94,368.9,206.615
"1061",1061000,239.181388888889,56.6885714285714,148.779,117.132538461538,81.6146111111111,185.480916666667,142.836111111111,348.66,214.921666666667,157.340833333333,258.92,193.275,214.67,188.53,368.76,207.555
"1062",1062000,239.690462962963,56.8938571428571,149.584,117.608923076923,82.035,185.968138888889,143.599444444444,348.84,215.443333333333,158.0775,259.383333333333,193.73,215.51,189.16,368.65,208.42
"1063",1063000,240.200462962963,57.1187142857143,150.423,118.015076923077,82.45,186.520138888889,144.334444444444,348.95,216.048333333333,158.7925,259.863333333333,194.475,216.1,189.78,368.75,209.045
"1064",1064000,240.631111111111,57.3678571428571,151.277,118.415076923077,82.9493888888889,187.061638888889,145.015,348.85,216.716666666667,159.47,260.393333333333,195.245,216.49,190.37,368.59,209.555
"1065",1065000,241.12212962963,57.693,152.165,118.824,83.4431111111111,187.610694444444,145.675,348.79,217.428333333333,160.189166666667,260.816666666667,195.925,217.2,191.06,368.47,210.22
"1066",1066000,241.6375,57.9787142857143,153.06,119.170692307692,83.9411666666667,188.133583333333,146.335555555556,348.81,218.163333333333,160.889166666667,261.23,196.685,217.84,191.72,368.49,210.91
"1067",1067000,242.145462962963,58.2318571428571,153.913,119.578461538462,84.4776666666667,188.65275,147.032222222222,348.86,218.905,161.584166666667,261.7,197.38,218.53,192.34,368.4,211.61
"1068",1068000,242.695833333333,58.4685714285714,154.714,120.065692307692,85.0920555555556,189.135361111111,147.754444444444,348.97,219.738333333333,162.290833333333,262.203333333333,198.03,219.42,192.99,368.16,212.46
"1069",1069000,243.243518518519,58.6618571428571,155.578,120.508461538462,85.6007222222222,189.657638888889,148.493333333333,349.14,220.461666666667,162.958333333333,262.666666666667,198.72,220.22,193.62,368.17,213.235
"1070",1070000,243.76962962963,58.747,156.44,120.954923076923,86.0959444444444,190.217722222222,149.282222222222,349.3,221.156666666667,163.571666666667,263.163333333333,199.405,220.87,194.21,368.31,213.94
"1071",1071000,244.312592592593,58.9737142857143,157.304,121.349307692308,86.574,190.743083333333,150.009444444444,349.53,221.815,164.251666666667,263.636666666667,200.09,221.65,194.78,368.38,214.68
"1072",1072000,244.912407407407,59.2334285714286,158.22,121.684846153846,86.9437777777778,191.257916666667,150.735,349.89,222.38,164.945,264.096666666667,200.815,222.62,195.35,368.57,215.545
"1073",1073000,245.442777777778,59.4771428571429,159.113,122.064153846154,87.4078333333333,191.792694444444,151.431111111111,350.18,223.015,165.638333333333,264.516666666667,201.47,223.29,195.9,368.7,216.275
"1074",1074000,245.954907407407,59.7957142857143,159.999,122.399,87.9166666666667,192.325611111111,152.073888888889,350.47,223.658333333333,166.3875,264.953333333333,202.09,223.79,196.43,368.85,216.965
"1075",1075000,246.446759259259,60.1315714285714,160.895,122.807384615385,88.4107777777778,192.832861111111,152.688888888889,350.96,224.293333333333,167.0775,265.25,202.74,224.55,196.91,368.78,217.46
"1076",1076000,246.842037037037,60.345,161.756,123.322923076923,88.9480555555556,193.380361111111,153.415555555556,351.14,224.955,167.711666666667,265.546666666667,203.3,224.89,197.38,368.69,217.965
"1077",1077000,247.29462962963,60.5387142857143,162.528,123.787076923077,89.5308888888889,193.892638888889,154.125555555556,351.2,225.705,168.295,265.976666666667,203.89,225.21,198.01,368.7,218.665
"1078",1078000,247.801388888889,60.729,163.24,124.211384615385,90.0666666666667,194.432083333333,154.864444444444,351.39,226.416666666667,168.8825,266.483333333333,204.53,225.9,198.61,368.57,219.43
"1079",1079000,248.294074074074,60.9712857142857,163.993,124.625846153846,90.5925,194.971694444444,155.661111111111,351.35,227.081666666667,169.623333333333,267.006666666667,204.98,226.44,199.29,368.54,220.335
"1080",1080000,248.830555555556,61.1731428571429,164.834,125.000769230769,91.1054444444444,195.53925,156.307222222222,351.41,227.798333333333,170.346666666667,267.44,205.44,227.22,199.91,368.46,221.45
"1081",1081000,249.368425925926,61.3185714285714,165.737,125.376307692308,91.5312222222222,196.172555555556,156.953333333333,351.65,228.445,171.035833333333,267.8,206.07,228.24,200.32,368.47,222.285
"1082",1082000,249.849259259259,61.601,166.577,125.778923076923,92.0046666666667,196.743694444444,157.64,351.82,229.091666666667,171.688333333333,268.173333333333,206.705,228.93,200.85,368.44,222.945
"1083",1083000,250.254814814815,62.0101428571429,167.437,126.223846153846,92.4865,197.283527777778,158.318888888889,351.95,229.745,172.255,268.413333333333,207.465,229.45,201.37,368.24,223.405
"1084",1084000,250.704259259259,62.2914285714286,168.248,126.656692307692,92.9693333333333,197.844555555556,158.983888888889,352.06,230.371666666667,172.85,268.816666666667,208.16,230.07,201.85,368.19,223.97
"1085",1085000,251.118333333333,62.6555714285714,168.913,127.095461538462,93.4733333333333,198.36,159.705,352.18,230.915,173.403333333333,269.376666666667,208.83,230.48,202.3,368.31,224.27
"1086",1086000,251.572222222222,62.8968571428571,169.736,127.527307692308,93.9517777777778,198.913555555556,160.381111111111,352.3,231.516666666667,174.046666666667,269.776666666667,209.475,231.03,202.93,368.27,224.805
"1087",1087000,252.07287037037,62.968,170.607,127.99,94.4121111111111,199.490444444444,161.014444444444,352.39,232.185,174.730833333333,270.17,210.125,231.75,203.66,368.1,225.545
"1088",1088000,252.563055555556,63.0822857142857,171.574,128.397153846154,94.8422777777778,200.113888888889,161.651111111111,352.44,232.715,175.494166666667,270.483333333333,210.675,232.49,204.24,368.33,226.2
"1089",1089000,252.964907407407,63.3101428571429,172.601,128.743307692308,95.3452777777778,200.698222222222,162.288888888889,352.61,233.223333333333,176.189166666667,270.736666666667,211.055,232.88,205.1,368.1,226.79
"1090",1090000,253.351203703704,63.6035714285714,173.466,129.100461538462,95.9126111111111,201.318972222222,162.962222222222,352.78,233.885,176.784166666667,271.186666666667,211.6,233.17,205.62,367.74,227.395
"1091",1091000,253.7475,63.9515714285714,174.232,129.510692307692,96.4828333333333,201.961,163.683333333333,352.98,234.395,177.314166666667,271.673333333333,212.225,233.57,205.93,367.67,227.97
"1092",1092000,254.171111111111,64.159,175.004,129.971307692308,97.0070555555556,202.487166666667,164.366666666667,353.37,234.978333333333,177.795,272.206666666667,212.775,234,206.37,367.43,228.615
"1093",1093000,254.677314814815,64.3001428571429,175.756,130.464769230769,97.4623333333333,203.003944444444,164.987222222222,353.82,235.633333333333,178.370833333333,272.606666666667,213.38,234.6,206.87,367.54,229.275
"1094",1094000,255.204537037037,64.5004285714286,176.618,130.949230769231,97.9052777777778,203.593444444444,165.561666666667,354.1,236.155,179.035833333333,272.86,213.965,235.38,207.64,367.77,229.935
"1095",1095000,255.659166666667,64.7598571428571,177.439,131.363461538462,98.3636111111111,204.149694444444,166.157222222222,354.3,236.701666666667,179.6325,273.163333333333,214.49,236.12,208.21,367.76,230.555
"1096",1096000,256.067777777778,65.1121428571429,178.279,131.656769230769,98.8194444444444,204.673805555556,166.675555555556,354.45,237.216666666667,180.278333333333,273.33,214.825,236.91,208.92,367.61,231.07
"1097",1097000,256.471481481481,65.4061428571429,179.103,132.055230769231,99.2943333333333,205.2575,167.289444444444,354.52,237.75,180.825,273.663333333333,215.265,237.61,209.35,367.58,231.68
"1098",1098000,256.811018518518,65.7385714285714,179.893,132.461461538462,99.7765,205.888527777778,168.023333333333,354.28,238.283333333333,181.2275,274.163333333333,215.745,238.47,209.35,367.4,232.38
"1099",1099000,257.221666666667,66.003,180.713,132.886307692308,100.246944444444,206.445111111111,168.658888888889,354.4,238.853333333333,181.775,274.536666666667,216.29,239.06,209.65,367.41,233.02
"1100",1100000,257.648703703704,66.2135714285714,181.555,133.359076923077,100.729444444444,206.976333333333,169.286666666667,354.59,239.46,182.365,274.893333333333,216.82,239.45,209.99,367.62,233.65
"1101",1101000,258.098796296296,66.4174285714286,182.411,133.853923076923,101.196833333333,207.541138888889,169.841111111111,354.97,240.018333333333,182.940833333333,275.32,217.45,239.78,210.35,367.76,234.3
"1102",1102000,258.588240740741,66.6367142857143,183.318,134.245230769231,101.629444444444,208.08775,170.412777777778,355.38,240.556666666667,183.604166666667,275.623333333333,218.18,240.25,211,367.81,234.89
"1103",1103000,259.037592592593,66.8635714285714,184.192,134.607230769231,102.096111111111,208.638972222222,170.978333333333,355.95,241.015,184.123333333333,275.86,218.72,240.64,211.93,367.82,235.28
"1104",1104000,259.451851851852,67.1115714285714,184.96,135.030461538462,102.572,209.25775,171.559444444444,356.4,241.413333333333,184.555,276.113333333333,219.155,241.23,212.48,368.03,235.69
"1105",1105000,259.851018518519,67.4242857142857,185.806,135.448307692308,103.059166666667,209.856305555556,172.219444444444,356.37,241.928333333333,185.045833333333,276.4,219.46,241.88,213.02,368.28,236.275
"1106",1106000,260.240555555556,67.7114285714286,186.603,135.872307692308,103.549888888889,210.412,172.881666666667,356.48,242.466666666667,185.53,276.903333333333,219.72,242.44,213.37,368.37,236.885
"1107",1107000,260.655648148148,67.9057142857143,187.23,136.339076923077,104.049333333333,211.031111111111,173.506666666667,356.73,243.018333333333,186.155833333333,277.306666666667,220.155,242.91,213.58,368.54,237.505
"1108",1108000,261.088703703704,68.0432857142857,188.007,136.758615384615,104.519111111111,211.597583333333,174.143888888889,356.87,243.658333333333,186.805,277.75,220.725,243.31,214.1,368.47,238.11
"1109",1109000,261.472222222222,68.1578571428571,188.823,137.097923076923,104.937277777778,212.12475,174.787222222222,356.97,244.15,187.36,278.22,221.48,243.82,214.56,368.08,238.61
"1110",1110000,261.855092592593,68.3744285714286,189.643,137.496692307692,105.391444444444,212.709722222222,175.386666666667,357.09,244.661666666667,187.930833333333,278.553333333333,222.035,244.25,215.01,368.02,239.145
"1111",1111000,262.214166666667,68.6227142857143,190.548,137.920461538462,105.84,213.296611111111,175.923888888889,357.13,245.198333333333,188.4975,278.686666666667,222.52,244.65,215.51,368.14,239.595
"1112",1112000,262.59037037037,68.9158571428571,191.375,138.349307692308,106.319888888889,213.883277777778,176.498888888889,357.39,245.653333333333,189.01,279,222.975,245.04,215.96,368.17,240.115
"1113",1113000,262.923055555556,69.3691428571428,192.186,138.812230769231,106.875833333333,214.548611111111,177.095555555556,357.69,246.038333333333,189.505833333333,279.293333333333,223.225,245.28,216.32,368.27,240.685
"1114",1114000,263.349259259259,69.6697142857143,192.963,139.265153846154,107.343888888889,215.146472222222,177.641666666667,358.11,246.5,189.978333333333,279.67,223.665,245.73,216.81,368.4,241.28
"1115",1115000,263.85212962963,69.9012857142857,193.671,139.741384615385,107.783944444444,215.691666666667,178.159444444444,358.87,246.948333333333,190.379166666667,280.176666666667,224.13,246.33,217.4,368.58,241.855
"1116",1116000,264.299907407407,70.1468571428571,194.362,140.129461538462,108.212277777778,216.255305555556,178.711111111111,359.26,247.338333333333,190.8225,280.583333333333,224.945,246.87,217.92,368.42,242.54
"1117",1117000,264.768240740741,70.3365714285714,195.139,140.545307692308,108.5665,216.838638888889,179.262222222222,359.52,247.903333333333,191.335833333333,280.99,225.54,247.27,218.47,368.56,243.325
"1118",1118000,265.243981481481,70.5422857142857,195.881,140.932692307692,108.908111111111,217.420277777778,179.771666666667,359.77,248.385,191.884166666667,281.346666666667,226.015,247.9,218.91,369.08,243.905
"1119",1119000,265.576111111111,70.841,196.609,141.366153846154,109.351555555556,218.097027777778,180.308333333333,359.8,248.805,192.525,281.55,226.505,248.3,219.15,369.22,244.33
"1120",1120000,265.91712962963,71.0937142857143,197.383,141.861076923077,109.785333333333,218.748111111111,180.867777777778,360.17,249.34,193.109166666667,281.85,226.835,248.59,219.24,369.4,244.72
"1121",1121000,266.325277777778,71.376,198.15,142.341384615385,110.296555555556,219.340194444444,181.408888888889,360.7,249.815,193.5925,282.13,227.26,249.49,219.36,369.53,245.05
"1122",1122000,266.696481481481,71.6594285714286,198.912,142.872769230769,110.841777777778,219.930166666667,181.981666666667,361.22,250.171666666667,194.026666666667,282.41,227.81,250.19,219.87,369.14,245.43
"1123",1123000,267.081851851852,71.8815714285714,199.783,143.282692307692,111.251333333333,220.472611111111,182.597777777778,361.99,250.576666666667,194.4,282.75,228.27,250.49,220.38,368.99,245.89
"1124",1124000,267.493148148148,72.1477142857143,200.623,143.580461538462,111.631833333333,221.007194444444,183.162777777778,362.37,251.018333333333,194.788333333333,282.946666666667,228.69,250.96,221.12,369.25,246.295
"1125",1125000,267.870555555556,72.3694285714286,201.372,143.929615384615,112.030444444444,221.581166666667,183.666666666667,362.68,251.466666666667,195.216666666667,283.256666666667,229.165,251.22,221.6,369.47,246.76
"1126",1126000,268.196296296296,72.5418571428571,202.09,144.169076923077,112.34,222.212305555556,184.102777777778,362.81,251.971666666667,195.698333333333,283.666666666667,229.705,250.89,221.9,369.89,247.235
"1127",1127000,268.565185185185,72.7428571428571,202.783,144.558615384615,112.735333333333,222.777472222222,184.56,363.12,252.405,196.133333333333,283.993333333333,230.06,251.24,222.19,370.22,247.725
"1128",1128000,269.0225,72.9071428571428,203.328,145.123692307692,113.218722222222,223.334944444444,184.973333333333,363.45,252.836666666667,196.594166666667,284.416666666667,230.38,251.97,222.3,370.87,248.385
"1129",1129000,269.3025,73.1134285714286,203.972,145.541461538462,113.654277777778,223.881527777778,185.401111111111,363.69,253.185,197.000833333333,284.656666666667,230.65,252.39,222.52,370.8,248.83
"1130",1130000,269.499537037037,73.3294285714286,204.643,145.951538461538,114.104944444444,224.390388888889,185.857222222222,363.99,253.471666666667,197.349166666667,284.76,230.715,252.99,222.76,370.27,249.19
