wavelength,mean_deciduous_reflectance,sitka_mean_reflectance,pasture_mean_reflectance,moss_mean_reflectance,rho_mean_reflectance,grass_mean_reflectance,br_mean_reflectance,ash_mean_reflectance,alder_mean_reflectance,birch_mean_reflectance,beech_mean_reflectance,haz_mean_reflectance,hc_mean_reflectance,lime_mean_reflectance,rowan_mean_reflectance,syc_mean_reflectance
1429,0.248830556,0.061173143,0.164834,0.125000769,0.091105444,0.19553925,0.156307222,0.35141,0.227798333,0.170346667,0.26744,0.20544,0.22722,0.19991,0.36846,0.22145
1430,0.249368426,0.061318571,0.165737,0.125376308,0.091531222,0.196172556,0.156953333,0.35165,0.228445,0.171035833,0.2678,0.20607,0.22824,0.20032,0.36847,0.222285
1431,0.249849259,0.061601,0.166577,0.125778923,0.092004667,0.196743694,0.15764,0.35182,0.229091667,0.171688333,0.268173333,0.206705,0.22893,0.20085,0.36844,0.222945
1432,0.250254815,0.062010143,0.167437,0.126223846,0.0924865,0.197283528,0.158318889,0.35195,0.229745,0.172255,0.268413333,0.207465,0.22945,0.20137,0.36824,0.223405
1433,0.250704259,0.062291429,0.168248,0.126656692,0.092969333,0.197844556,0.158983889,0.35206,0.230371667,0.17285,0.268816667,0.20816,0.23007,0.20185,0.36819,0.22397
1434,0.251118333,0.062655571,0.168913,0.127095462,0.093473333,0.19836,0.159705,0.35218,0.230915,0.173403333,0.269376667,0.20883,0.23048,0.2023,0.36831,0.22427
1435,0.251572222,0.062896857,0.169736,0.127527308,0.093951778,0.198913556,0.160381111,0.3523,0.231516667,0.174046667,0.269776667,0.209475,0.23103,0.20293,0.36827,0.224805
1436,0.25207287,0.062968,0.170607,0.12799,0.094412111,0.199490444,0.161014444,0.35239,0.232185,0.174730833,0.27017,0.210125,0.23175,0.20366,0.3681,0.225545
1437,0.252563056,0.063082286,0.171574,0.128397154,0.094842278,0.200113889,0.161651111,0.35244,0.232715,0.175494167,0.270483333,0.210675,0.23249,0.20424,0.36833,0.2262
1438,0.252964907,0.063310143,0.172601,0.128743308,0.095345278,0.200698222,0.162288889,0.35261,0.233223333,0.176189167,0.270736667,0.211055,0.23288,0.2051,0.3681,0.22679
1439,0.253351204,0.063603571,0.173466,0.129100462,0.095912611,0.201318972,0.162962222,0.35278,0.233885,0.176784167,0.271186667,0.2116,0.23317,0.20562,0.36774,0.227395
1440,0.2537475,0.063951571,0.174232,0.129510692,0.096482833,0.201961,0.163683333,0.35298,0.234395,0.177314167,0.271673333,0.212225,0.23357,0.20593,0.36767,0.22797
1441,0.254171111,0.064159,0.175004,0.129971308,0.097007056,0.202487167,0.164366667,0.35337,0.234978333,0.177795,0.272206667,0.212775,0.234,0.20637,0.36743,0.228615
1442,0.254677315,0.064300143,0.175756,0.130464769,0.097462333,0.203003944,0.164987222,0.35382,0.235633333,0.178370833,0.272606667,0.21338,0.2346,0.20687,0.36754,0.229275
1443,0.255204537,0.064500429,0.176618,0.130949231,0.097905278,0.203593444,0.165561667,0.3541,0.236155,0.179035833,0.27286,0.213965,0.23538,0.20764,0.36777,0.229935
1444,0.255659167,0.064759857,0.177439,0.131363462,0.098363611,0.204149694,0.166157222,0.3543,0.236701667,0.1796325,0.273163333,0.21449,0.23612,0.20821,0.36776,0.230555
1445,0.256067778,0.065112143,0.178279,0.131656769,0.098819444,0.204673806,0.166675556,0.35445,0.237216667,0.180278333,0.27333,0.214825,0.23691,0.20892,0.36761,0.23107
1446,0.256471481,0.065406143,0.179103,0.132055231,0.099294333,0.2052575,0.167289444,0.35452,0.23775,0.180825,0.273663333,0.215265,0.23761,0.20935,0.36758,0.23168
1447,0.256811019,0.065738571,0.179893,0.132461462,0.0997765,0.205888528,0.168023333,0.35428,0.238283333,0.1812275,0.274163333,0.215745,0.23847,0.20935,0.3674,0.23238
1448,0.257221667,0.066003,0.180713,0.132886308,0.100246944,0.206445111,0.168658889,0.3544,0.238853333,0.181775,0.274536667,0.21629,0.23906,0.20965,0.36741,0.23302
1449,0.257648704,0.066213571,0.181555,0.133359077,0.100729444,0.206976333,0.169286667,0.35459,0.23946,0.182365,0.274893333,0.21682,0.23945,0.20999,0.36762,0.23365
1450,0.258098796,0.066417429,0.182411,0.133853923,0.101196833,0.207541139,0.169841111,0.35497,0.240018333,0.182940833,0.27532,0.21745,0.23978,0.21035,0.36776,0.2343
1451,0.258588241,0.066636714,0.183318,0.134245231,0.101629444,0.20808775,0.170412778,0.35538,0.240556667,0.183604167,0.275623333,0.21818,0.24025,0.211,0.36781,0.23489
1452,0.259037593,0.066863571,0.184192,0.134607231,0.102096111,0.208638972,0.170978333,0.35595,0.241015,0.184123333,0.27586,0.21872,0.24064,0.21193,0.36782,0.23528
1453,0.259451852,0.067111571,0.18496,0.135030462,0.102572,0.20925775,0.171559444,0.3564,0.241413333,0.184555,0.276113333,0.219155,0.24123,0.21248,0.36803,0.23569
1454,0.259851019,0.067424286,0.185806,0.135448308,0.103059167,0.209856306,0.172219444,0.35637,0.241928333,0.185045833,0.2764,0.21946,0.24188,0.21302,0.36828,0.236275
1455,0.260240556,0.067711429,0.186603,0.135872308,0.103549889,0.210412,0.172881667,0.35648,0.242466667,0.18553,0.276903333,0.21972,0.24244,0.21337,0.36837,0.236885
1456,0.260655648,0.067905714,0.18723,0.136339077,0.104049333,0.211031111,0.173506667,0.35673,0.243018333,0.186155833,0.277306667,0.220155,0.24291,0.21358,0.36854,0.237505
1457,0.261088704,0.068043286,0.188007,0.136758615,0.104519111,0.211597583,0.174143889,0.35687,0.243658333,0.186805,0.27775,0.220725,0.24331,0.2141,0.36847,0.23811
1458,0.261472222,0.068157857,0.188823,0.137097923,0.104937278,0.21212475,0.174787222,0.35697,0.24415,0.18736,0.27822,0.22148,0.24382,0.21456,0.36808,0.23861
1459,0.261855093,0.068374429,0.189643,0.137496692,0.105391444,0.212709722,0.175386667,0.35709,0.244661667,0.187930833,0.278553333,0.222035,0.24425,0.21501,0.36802,0.239145
1460,0.262214167,0.068622714,0.190548,0.137920462,0.10584,0.213296611,0.175923889,0.35713,0.245198333,0.1884975,0.278686667,0.22252,0.24465,0.21551,0.36814,0.239595
1461,0.26259037,0.068915857,0.191375,0.138349308,0.106319889,0.213883278,0.176498889,0.35739,0.245653333,0.18901,0.279,0.222975,0.24504,0.21596,0.36817,0.240115
1462,0.262923056,0.069369143,0.192186,0.138812231,0.106875833,0.214548611,0.177095556,0.35769,0.246038333,0.189505833,0.279293333,0.223225,0.24528,0.21632,0.36827,0.240685
1463,0.263349259,0.069669714,0.192963,0.139265154,0.107343889,0.215146472,0.177641667,0.35811,0.2465,0.189978333,0.27967,0.223665,0.24573,0.21681,0.3684,0.24128
1464,0.26385213,0.069901286,0.193671,0.139741385,0.107783944,0.215691667,0.178159444,0.35887,0.246948333,0.190379167,0.280176667,0.22413,0.24633,0.2174,0.36858,0.241855
1465,0.264299907,0.070146857,0.194362,0.140129462,0.108212278,0.216255306,0.178711111,0.35926,0.247338333,0.1908225,0.280583333,0.224945,0.24687,0.21792,0.36842,0.24254
1466,0.264768241,0.070336571,0.195139,0.140545308,0.1085665,0.216838639,0.179262222,0.35952,0.247903333,0.191335833,0.28099,0.22554,0.24727,0.21847,0.36856,0.243325
1467,0.265243981,0.070542286,0.195881,0.140932692,0.108908111,0.217420278,0.179771667,0.35977,0.248385,0.191884167,0.281346667,0.226015,0.2479,0.21891,0.36908,0.243905
1468,0.265576111,0.070841,0.196609,0.141366154,0.109351556,0.218097028,0.180308333,0.3598,0.248805,0.192525,0.28155,0.226505,0.2483,0.21915,0.36922,0.24433
1469,0.26591713,0.071093714,0.197383,0.141861077,0.109785333,0.218748111,0.180867778,0.36017,0.24934,0.193109167,0.28185,0.226835,0.24859,0.21924,0.3694,0.24472
1470,0.266325278,0.071376,0.19815,0.142341385,0.110296556,0.219340194,0.181408889,0.3607,0.249815,0.1935925,0.28213,0.22726,0.24949,0.21936,0.36953,0.24505
1471,0.266696481,0.071659429,0.198912,0.142872769,0.110841778,0.219930167,0.181981667,0.36122,0.250171667,0.194026667,0.28241,0.22781,0.25019,0.21987,0.36914,0.24543
1472,0.267081852,0.071881571,0.199783,0.143282692,0.111251333,0.220472611,0.182597778,0.36199,0.250576667,0.1944,0.28275,0.22827,0.25049,0.22038,0.36899,0.24589
1473,0.267493148,0.072147714,0.200623,0.143580462,0.111631833,0.221007194,0.183162778,0.36237,0.251018333,0.194788333,0.282946667,0.22869,0.25096,0.22112,0.36925,0.246295
1474,0.267870556,0.072369429,0.201372,0.143929615,0.112030444,0.221581167,0.183666667,0.36268,0.251466667,0.195216667,0.283256667,0.229165,0.25122,0.2216,0.36947,0.24676
1475,0.268196296,0.072541857,0.20209,0.144169077,0.11234,0.222212306,0.184102778,0.36281,0.251971667,0.195698333,0.283666667,0.229705,0.25089,0.2219,0.36989,0.247235
1476,0.268565185,0.072742857,0.202783,0.144558615,0.112735333,0.222777472,0.18456,0.36312,0.252405,0.196133333,0.283993333,0.23006,0.25124,0.22219,0.37022,0.247725
1477,0.2690225,0.072907143,0.203328,0.145123692,0.113218722,0.223334944,0.184973333,0.36345,0.252836667,0.196594167,0.284416667,0.23038,0.25197,0.2223,0.37087,0.248385
1478,0.2693025,0.073113429,0.203972,0.145541462,0.113654278,0.223881528,0.185401111,0.36369,0.253185,0.197000833,0.284656667,0.23065,0.25239,0.22252,0.3708,0.24883
1479,0.269499537,0.073329429,0.204643,0.145951538,0.114104944,0.224390389,0.185857222,0.36399,0.253471667,0.197349167,0.28476,0.230715,0.25299,0.22276,0.37027,0.24919
1480,0.269675741,0.073657571,0.20536,0.146346538,0.114498889,0.224908889,0.186252222,0.36412,0.253696667,0.197733333,0.284796667,0.23091,0.25335,0.2232,0.3699,0.249375
1481,0.269819167,0.073896571,0.206011,0.146671462,0.114906889,0.225453778,0.186598333,0.36414,0.253851667,0.198125833,0.2849,0.23118,0.25362,0.2235,0.36948,0.249575
1482,0.269991296,0.074097,0.206687,0.146976231,0.115327056,0.225909028,0.187006111,0.36406,0.254118333,0.198451667,0.285006667,0.231445,0.25405,0.22398,0.36905,0.24976
1483,0.270288056,0.074367,0.207336,0.147384923,0.1157245,0.226390194,0.187397222,0.36409,0.2544,0.1987775,0.28536,0.23182,0.25419,0.22425,0.36956,0.250145
1484,0.270633426,0.074564143,0.207828,0.147769615,0.116201833,0.226891806,0.187812222,0.36425,0.254685,0.199079167,0.285646667,0.232205,0.25471,0.22438,0.37009,0.250655
1485,0.270933981,0.074733,0.208333,0.148071,0.116602278,0.227399444,0.188237222,0.3645,0.255121667,0.199349167,0.28587,0.23265,0.25509,0.22474,0.37008,0.251005
1486,0.271189815,0.075000143,0.208928,0.148377,0.116949056,0.227961194,0.188576667,0.36471,0.25552,0.199721667,0.286196667,0.232925,0.25487,0.22499,0.3703,0.251475
1487,0.271431111,0.075170286,0.209466,0.148633615,0.117361833,0.228458611,0.188953333,0.36504,0.255721667,0.200135,0.286283333,0.233165,0.25513,0.22526,0.37038,0.251765
1488,0.27161287,0.075284,0.209997,0.148965769,0.117684556,0.228885167,0.189331111,0.36532,0.255803333,0.2004475,0.28643,0.23351,0.25544,0.22559,0.37017,0.251805
1489,0.271766389,0.075492571,0.210601,0.149398385,0.118071944,0.229234667,0.18967,0.36542,0.255845,0.200805833,0.286576667,0.23372,0.25548,0.22563,0.37013,0.25229
1490,0.272007963,0.075679571,0.21121,0.149759,0.118542222,0.229635194,0.190032778,0.36577,0.25589,0.201113333,0.286563333,0.23398,0.25612,0.22567,0.37026,0.252705
1491,0.272208148,0.075921571,0.211731,0.150047077,0.118945556,0.2300815,0.190367778,0.3661,0.256026667,0.201393333,0.286703333,0.234195,0.2564,0.2257,0.37044,0.252915
1492,0.272375093,0.076289714,0.212189,0.150247846,0.119325889,0.230610944,0.190647778,0.36653,0.256286667,0.201634167,0.28697,0.23429,0.25637,0.22556,0.37058,0.253155
1493,0.272581667,0.076532429,0.212685,0.150511,0.119711111,0.231053028,0.190955,0.36672,0.256528333,0.201898333,0.287153333,0.23446,0.25651,0.22571,0.37093,0.253325
1494,0.272810278,0.076717429,0.213153,0.150686769,0.120064167,0.231536389,0.191270556,0.36686,0.256816667,0.202125833,0.28732,0.234635,0.2567,0.22602,0.37159,0.253225
1495,0.273002037,0.076951429,0.213548,0.150977615,0.120439889,0.231894722,0.191583889,0.36697,0.257056667,0.202418333,0.287583333,0.23489,0.2567,0.22623,0.37201,0.25316
1496,0.273205648,0.077185571,0.21407,0.151402846,0.120871278,0.2321825,0.191902222,0.36695,0.25731,0.202674167,0.287846667,0.235035,0.25684,0.22656,0.37217,0.253465
1497,0.273463148,0.077364429,0.214674,0.151833308,0.121281278,0.2325575,0.192256667,0.36712,0.257478333,0.202901667,0.287743333,0.23538,0.25746,0.22694,0.37242,0.253725
1498,0.273749722,0.077720143,0.215149,0.152205308,0.121735222,0.232961111,0.192643889,0.36788,0.257566667,0.2032725,0.287643333,0.235655,0.25771,0.22746,0.37258,0.25398
1499,0.273945,0.078023,0.215569,0.152489077,0.122132667,0.233389167,0.193019444,0.36832,0.257705,0.203545,0.28778,0.235795,0.25767,0.22776,0.37272,0.25421
1500,0.274104537,0.078220714,0.215898,0.152689,0.122480389,0.233790278,0.193371667,0.36848,0.257761667,0.2038225,0.287676667,0.23613,0.2577,0.2278,0.37314,0.25443
1501,0.274327593,0.078417143,0.216233,0.15294,0.122873222,0.234084722,0.193642222,0.36878,0.257811667,0.204201667,0.28779,0.236455,0.25762,0.22796,0.37363,0.2547
1502,0.274441204,0.078552714,0.216639,0.153181462,0.123213611,0.234349167,0.193889444,0.36863,0.257998333,0.204379167,0.287943333,0.236615,0.25756,0.22769,0.37419,0.254965
1503,0.274504167,0.078839857,0.216987,0.153446846,0.123545278,0.234661389,0.194192222,0.36851,0.258066667,0.204590833,0.28772,0.236845,0.25786,0.22716,0.37468,0.255105
1504,0.274709074,0.079178714,0.217397,0.153742923,0.123903889,0.2349875,0.194496667,0.36882,0.258081667,0.204873333,0.287806667,0.23711,0.25813,0.22727,0.37522,0.25507
1505,0.274846481,0.079423429,0.217784,0.153998,0.124250167,0.235329167,0.194797222,0.36896,0.258265,0.205043333,0.2879,0.23715,0.25832,0.22746,0.37562,0.2549
1506,0.274976481,0.079675286,0.218108,0.154315615,0.124640556,0.235684722,0.195055,0.36928,0.25843,0.205383333,0.28809,0.237275,0.25852,0.22754,0.37552,0.25475
1507,0.275238241,0.079850429,0.218497,0.154522538,0.125033333,0.2359575,0.195283333,0.36993,0.25859,0.2057325,0.288546667,0.23753,0.25829,0.22808,0.37562,0.254825
1508,0.2754325,0.080058,0.21879,0.154743385,0.125381722,0.236221111,0.195523333,0.37037,0.258771667,0.205975833,0.28864,0.23765,0.25825,0.22837,0.37597,0.254895
1509,0.275596944,0.080239857,0.218965,0.154957923,0.125670778,0.236457778,0.195752222,0.37087,0.25906,0.2061925,0.2885,0.237705,0.25808,0.22848,0.3764,0.255085
1510,0.275736944,0.080498286,0.219213,0.155180923,0.126002222,0.236691944,0.195982778,0.3712,0.259141667,0.2063975,0.288423333,0.2378,0.25817,0.22847,0.37686,0.25517
1511,0.275861667,0.080829143,0.219473,0.155336385,0.126329111,0.236868889,0.19623,0.37139,0.259136667,0.206535,0.288223333,0.23787,0.25835,0.2284,0.37763,0.25522
1512,0.275970093,0.081114857,0.21968,0.155649692,0.126659,0.237133056,0.196472778,0.37143,0.259103333,0.206590833,0.287936667,0.237835,0.25885,0.22831,0.37839,0.255285
1513,0.27604537,0.081324429,0.21993,0.155963154,0.126998889,0.237429167,0.196672222,0.37165,0.258793333,0.206746667,0.287833333,0.23796,0.25915,0.22807,0.37878,0.255425
1514,0.276108981,0.081453429,0.220324,0.156105769,0.127324889,0.237718056,0.196871111,0.37175,0.258798333,0.206930833,0.287726667,0.237915,0.25932,0.22791,0.37911,0.25552
1515,0.276298333,0.081526,0.220482,0.156285,0.127585722,0.238043889,0.197135,0.37222,0.258873333,0.207108333,0.287783333,0.238065,0.25955,0.22782,0.37955,0.255715
1516,0.276399444,0.081602429,0.220624,0.156414923,0.127787111,0.238283611,0.197348333,0.37277,0.258803333,0.207398333,0.287743333,0.238365,0.25951,0.22756,0.37983,0.255615
1517,0.276498426,0.081783857,0.220855,0.156512769,0.128009722,0.238461944,0.197524444,0.37315,0.259131667,0.207649167,0.28754,0.238375,0.25943,0.22751,0.3803,0.2554
1518,0.276762685,0.082026,0.220953,0.156742385,0.128242167,0.238615833,0.197806667,0.37371,0.259273333,0.207819167,0.287606667,0.23865,0.25955,0.22774,0.38107,0.255445
1519,0.276916852,0.082312857,0.221223,0.156974769,0.128463722,0.238761111,0.198105,0.37399,0.25921,0.208075,0.287566667,0.238965,0.25934,0.22795,0.38173,0.255425
1520,0.277043796,0.082588143,0.221499,0.157222538,0.128749889,0.239016944,0.198359444,0.37412,0.25933,0.208254167,0.28744,0.238995,0.25922,0.22823,0.38215,0.255655
1521,0.277235093,0.082828571,0.221653,0.157448154,0.129028667,0.2392275,0.198632778,0.37426,0.25939,0.208359167,0.287756667,0.23917,0.25949,0.22852,0.38232,0.25585
1522,0.277348056,0.083104857,0.221845,0.157552,0.129305667,0.239386944,0.198875,0.3746,0.259426667,0.208609167,0.287916667,0.23931,0.25961,0.22845,0.38247,0.25574
1523,0.277575278,0.083295714,0.221897,0.157721385,0.129657111,0.239618333,0.199067222,0.37537,0.259533333,0.208854167,0.2878,0.23937,0.25985,0.22842,0.38297,0.25601
1524,0.277852685,0.083496714,0.221997,0.157890154,0.129944556,0.239789167,0.199290556,0.37618,0.25967,0.209080833,0.287943333,0.23949,0.25995,0.22862,0.38364,0.2561
1525,0.278030926,0.083683143,0.222232,0.158075692,0.130217056,0.240004167,0.199536111,0.37682,0.259801667,0.209335,0.287946667,0.23951,0.26,0.22859,0.38415,0.256125
1526,0.278160093,0.083819143,0.22261,0.158350538,0.130478222,0.2403125,0.199841667,0.37756,0.259901667,0.209685833,0.287733333,0.239375,0.25992,0.22823,0.38477,0.256265
1527,0.278353056,0.083988143,0.222877,0.158574923,0.130753278,0.240542222,0.200103889,0.37817,0.260036667,0.2099275,0.287703333,0.23949,0.25989,0.22838,0.3852,0.25638
1528,0.278497778,0.084190429,0.223209,0.158779538,0.130995056,0.24074,0.200342778,0.3786,0.260206667,0.210116667,0.287806667,0.239605,0.25969,0.22882,0.38531,0.256325
1529,0.278654537,0.084314857,0.223525,0.158944462,0.131270556,0.240937222,0.200607222,0.3788,0.260415,0.2103125,0.287673333,0.23985,0.25991,0.22885,0.38576,0.25632
1530,0.278950185,0.084546429,0.223704,0.159133231,0.131542056,0.241102778,0.200955,0.37934,0.260615,0.210505,0.287696667,0.24038,0.2602,0.22916,0.38631,0.256345
1531,0.279087222,0.084784,0.223812,0.159282154,0.131734444,0.241276111,0.201241111,0.37978,0.260685,0.210811667,0.287493333,0.24093,0.25993,0.22914,0.38689,0.256125
1532,0.279185926,0.084951429,0.224002,0.159428923,0.131985167,0.241552222,0.201568333,0.3799,0.260811667,0.21112,0.287366667,0.241375,0.25992,0.22878,0.38744,0.25596
1533,0.279389444,0.085225857,0.224203,0.159589308,0.132206222,0.241850833,0.201853889,0.38071,0.260881667,0.211328333,0.28755,0.241615,0.25997,0.22858,0.38785,0.25602
1534,0.27959,0.085438,0.22432,0.159755154,0.132465111,0.242106667,0.20199,0.38173,0.26089,0.2116,0.28753,0.241625,0.25967,0.22849,0.38832,0.256455
1535,0.279907315,0.085578571,0.224571,0.159894692,0.132877111,0.242395833,0.202243333,0.38248,0.261156667,0.2117875,0.287746667,0.24184,0.25967,0.22865,0.38882,0.257015
1536,0.280259444,0.085743571,0.224827,0.160099231,0.133196944,0.242616667,0.202616111,0.3836,0.261406667,0.211998333,0.2879,0.24214,0.25977,0.2287,0.38935,0.25747
1537,0.280530463,0.085900857,0.224976,0.160378,0.13348,0.242711667,0.203033333,0.38471,0.261618333,0.212409167,0.287726667,0.24235,0.25988,0.22866,0.38988,0.25754
1538,0.280800278,0.086032571,0.2252,0.160516308,0.133800111,0.242847222,0.203427222,0.38519,0.261918333,0.212714167,0.28775,0.242745,0.26032,0.22883,0.39049,0.257245
1539,0.281056574,0.086148857,0.22544,0.160600308,0.133910889,0.243039444,0.203726111,0.38569,0.262096667,0.213069167,0.287733333,0.2429,0.26076,0.22895,0.39126,0.25705
1540,0.281251852,0.086295714,0.225676,0.160754846,0.134029222,0.243213889,0.203962778,0.3864,0.262053333,0.21345,0.287883333,0.24285,0.26104,0.22898,0.39179,0.25682
1541,0.281466759,0.086498714,0.226002,0.160854308,0.134291611,0.243394722,0.204198889,0.38683,0.262156667,0.213654167,0.28812,0.24296,0.26117,0.22937,0.392,0.25694
1542,0.281665556,0.086659429,0.226247,0.161086154,0.134519833,0.243648333,0.204484444,0.38757,0.26243,0.213961667,0.287953333,0.242925,0.26095,0.22955,0.39232,0.25733
1543,0.281809074,0.086909143,0.226343,0.161469231,0.134854667,0.243850556,0.204834444,0.38834,0.262438333,0.214328333,0.28774,0.24311,0.26079,0.2294,0.39275,0.257385
1544,0.28197463,0.087111571,0.226473,0.161706154,0.135126667,0.244034167,0.205153333,0.38877,0.262511667,0.214605,0.28763,0.243355,0.26081,0.22941,0.39326,0.25742
1545,0.282129907,0.087249571,0.226506,0.161875231,0.135369167,0.244248611,0.20544,0.38866,0.262698333,0.214825833,0.28724,0.24376,0.26105,0.22941,0.39425,0.257275
1546,0.282308704,0.087400714,0.226581,0.162053385,0.135591722,0.244436111,0.205727778,0.38908,0.262803333,0.215073333,0.287236667,0.243955,0.26105,0.22945,0.39488,0.25725
1547,0.282477315,0.087561429,0.226642,0.162198769,0.1358005,0.244562222,0.206033333,0.38937,0.262736667,0.215329167,0.28763,0.24417,0.26095,0.2296,0.39541,0.2571
1548,0.282703981,0.087734286,0.226867,0.162220538,0.135953889,0.244668056,0.206292222,0.39015,0.26289,0.215440833,0.28782,0.244325,0.26113,0.22957,0.39568,0.25733
1549,0.282979167,0.087874571,0.226963,0.162361462,0.136108889,0.244935,0.206519444,0.3914,0.263181667,0.215595833,0.28779,0.244445,0.26134,0.22955,0.39586,0.25765
1550,0.283275,0.088113286,0.227129,0.162589385,0.136361111,0.245130556,0.206820556,0.39213,0.263508333,0.215896667,0.28782,0.24468,0.26151,0.22945,0.39654,0.25794
1551,0.283545185,0.088273143,0.227407,0.162658538,0.136537222,0.245315278,0.207050556,0.39269,0.263788333,0.216105,0.287663333,0.24497,0.26218,0.22902,0.39758,0.25791
1552,0.283800833,0.088314,0.22744,0.162756923,0.136727778,0.245562222,0.207276111,0.39301,0.26406,0.2163975,0.28759,0.245245,0.26228,0.22929,0.3985,0.257835
1553,0.284006944,0.088433429,0.22754,0.162856,0.137000556,0.245600833,0.207505556,0.39295,0.264301667,0.216669167,0.287726667,0.24546,0.26191,0.22981,0.39941,0.257825
1554,0.284133889,0.088612571,0.2277,0.162855692,0.137146111,0.245599722,0.20773,0.39341,0.264335,0.216856667,0.287683333,0.245435,0.26199,0.22997,0.39952,0.258005
1555,0.284300648,0.088794286,0.2277,0.162919308,0.137326667,0.245758611,0.207976667,0.39435,0.264436667,0.217209167,0.28759,0.24549,0.26177,0.23027,0.39924,0.25835
1556,0.284557593,0.088929571,0.227851,0.163035923,0.137563889,0.245855833,0.208216667,0.39523,0.264566667,0.21744,0.287716667,0.245945,0.26185,0.23044,0.39938,0.25845
1557,0.284773889,0.088973429,0.227986,0.163241231,0.137710556,0.245950556,0.208469444,0.39633,0.264601667,0.217621667,0.287886667,0.246025,0.26235,0.23007,0.39961,0.25847
1558,0.284942222,0.088884286,0.227982,0.163426769,0.137921111,0.246156389,0.208593333,0.3971,0.264683333,0.217893333,0.288063333,0.2462,0.26218,0.22974,0.40031,0.25831
1559,0.28500963,0.088795143,0.227953,0.163510846,0.13809,0.246224444,0.208662778,0.3971,0.264643333,0.217853333,0.28822,0.24673,0.26194,0.2297,0.40096,0.25794
1560,0.284938611,0.088937714,0.227854,0.163656154,0.138123889,0.246263333,0.208816667,0.39701,0.264565,0.217845833,0.288066667,0.2464,0.26195,0.22937,0.40134,0.2579
1561,0.284950926,0.088984286,0.227785,0.163712231,0.138196111,0.246423056,0.208979444,0.39694,0.264596667,0.218123333,0.287863333,0.246175,0.26171,0.22942,0.40184,0.25789
1562,0.285052963,0.088933286,0.227715,0.163756231,0.138251111,0.246513056,0.209197222,0.39705,0.264716667,0.218221667,0.287763333,0.246215,0.26192,0.22984,0.40202,0.25773
1563,0.285118333,0.089011,0.22773,0.163828923,0.138357222,0.246585556,0.209368889,0.39739,0.264786667,0.218381667,0.287686667,0.24601,0.26194,0.22987,0.40228,0.25772
1564,0.285262685,0.089108143,0.227887,0.163977538,0.138574444,0.2466875,0.209552222,0.39833,0.264916667,0.218774167,0.287643333,0.24546,0.26198,0.22971,0.40267,0.25788
1565,0.285340648,0.089143,0.227983,0.164033154,0.138693889,0.246703611,0.209662778,0.39878,0.264981667,0.218939167,0.28761,0.24549,0.26185,0.22966,0.40289,0.257865
1566,0.285358148,0.089177286,0.228096,0.164054077,0.138784444,0.246637222,0.209721111,0.39915,0.265048333,0.218903333,0.287626667,0.24575,0.26161,0.22952,0.40283,0.257785
1567,0.285347685,0.089466857,0.228199,0.164034769,0.138900556,0.246603611,0.209766667,0.39934,0.264876667,0.219015833,0.287666667,0.24579,0.26122,0.22914,0.40322,0.25786
1568,0.285529167,0.089399571,0.228233,0.164068615,0.138902778,0.246508889,0.209804444,0.3995,0.264825,0.219135833,0.287616667,0.24639,0.26133,0.22933,0.40377,0.257865
1569,0.285625926,0.089327286,0.228127,0.164143462,0.138823333,0.246435556,0.209832222,0.39947,0.265093333,0.219111667,0.287573333,0.246565,0.26166,0.22931,0.40375,0.2581
1570,0.285589352,0.089448,0.228004,0.164117846,0.138910556,0.246418889,0.209862778,0.3996,0.264978333,0.2192475,0.287653333,0.246315,0.26202,0.22894,0.40338,0.25817
1571,0.285638611,0.089193857,0.227811,0.164109385,0.138897778,0.246269444,0.209856667,0.39991,0.264975,0.219265833,0.287616667,0.246235,0.26249,0.22897,0.40326,0.258025
1572,0.285463889,0.089044286,0.227564,0.164138923,0.138847778,0.246157778,0.209815556,0.3997,0.265106667,0.219158333,0.28756,0.24592,0.26226,0.22888,0.40288,0.25771
1573,0.285280648,0.089113143,0.22747,0.164029538,0.138853889,0.2460575,0.20983,0.39965,0.264828333,0.219189167,0.287543333,0.24561,0.2618,0.22871,0.40288,0.257315
1574,0.285326944,0.088891429,0.227455,0.163966615,0.138668889,0.245815833,0.209826667,0.39988,0.264835,0.219074167,0.287493333,0.24558,0.26147,0.22886,0.4036,0.25715
1575,0.285264444,0.088861286,0.227431,0.163921846,0.138505556,0.245630833,0.209798889,0.39989,0.265073333,0.218956667,0.28735,0.245585,0.26113,0.2286,0.40375,0.257045
1576,0.28521463,0.088920571,0.227406,0.163705077,0.138445,0.245393056,0.209745556,0.40048,0.264916667,0.21897,0.28702,0.24563,0.26109,0.22814,0.4037,0.256985
1577,0.285151944,0.088658286,0.227162,0.163552692,0.138346667,0.245051389,0.209589444,0.40094,0.264848333,0.2189075,0.286666667,0.24555,0.26115,0.22773,0.40363,0.256945
1578,0.284897593,0.088466714,0.22678,0.163517462,0.138329444,0.244746667,0.209375556,0.40047,0.264776667,0.218838333,0.286283333,0.245405,0.26105,0.22739,0.40306,0.256805
1579,0.284597315,0.088370143,0.22652,0.163411538,0.13825,0.244421667,0.209138333,0.3999,0.264336667,0.218739167,0.28591,0.24538,0.26075,0.22748,0.40219,0.25669
1580,0.284217315,0.088187286,0.226194,0.163293538,0.138025556,0.244105,0.208857778,0.39918,0.264215,0.218540833,0.28571,0.244955,0.26036,0.22747,0.40102,0.256505
