"","wavelength","rho_mean_reflectance"
"1075",1075,0.0884107777777778
"1076",1076,0.0889480555555556
"1077",1077,0.0895308888888889
"1078",1078,0.0900666666666667
"1079",1079,0.0905925
"1080",1080,0.0911054444444444
"1081",1081,0.0915312222222222
"1082",1082,0.0920046666666667
"1083",1083,0.0924865
"1084",1084,0.0929693333333333
"1085",1085,0.0934733333333333
"1086",1086,0.0939517777777778
"1087",1087,0.0944121111111111
"1088",1088,0.0948422777777778
"1089",1089,0.0953452777777778
"1090",1090,0.0959126111111111
"1091",1091,0.0964828333333333
"1092",1092,0.0970070555555556
"1093",1093,0.0974623333333333
"1094",1094,0.0979052777777778
"1095",1095,0.0983636111111111
"1096",1096,0.0988194444444444
"1097",1097,0.0992943333333333
"1098",1098,0.0997765
"1099",1099,0.100246944444444
"1100",1100,0.100729444444444
"1101",1101,0.101196833333333
"1102",1102,0.101629444444444
"1103",1103,0.102096111111111
"1104",1104,0.102572
"1105",1105,0.103059166666667
"1106",1106,0.103549888888889
"1107",1107,0.104049333333333
"1108",1108,0.104519111111111
"1109",1109,0.104937277777778
"1110",1110,0.105391444444444
"1111",1111,0.10584
"1112",1112,0.106319888888889
"1113",1113,0.106875833333333
"1114",1114,0.107343888888889
"1115",1115,0.107783944444444
"1116",1116,0.108212277777778
"1117",1117,0.1085665
"1118",1118,0.108908111111111
"1119",1119,0.109351555555556
"1120",1120,0.109785333333333
"1121",1121,0.110296555555556
"1122",1122,0.110841777777778
"1123",1123,0.111251333333333
"1124",1124,0.111631833333333
"1125",1125,0.112030444444444
"1126",1126,0.11234
"1127",1127,0.112735333333333
"1128",1128,0.113218722222222
"1129",1129,0.113654277777778
"1130",1130,0.114104944444444
"1131",1131,0.114498888888889
"1132",1132,0.114906888888889
"1133",1133,0.115327055555556
"1134",1134,0.1157245
"1135",1135,0.116201833333333
"1136",1136,0.116602277777778
"1137",1137,0.116949055555556
"1138",1138,0.117361833333333
"1139",1139,0.117684555555556
"1140",1140,0.118071944444444
"1141",1141,0.118542222222222
"1142",1142,0.118945555555556
"1143",1143,0.119325888888889
"1144",1144,0.119711111111111
"1145",1145,0.120064166666667
"1146",1146,0.120439888888889
"1147",1147,0.120871277777778
"1148",1148,0.121281277777778
"1149",1149,0.121735222222222
"1150",1150,0.122132666666667
"1151",1151,0.122480388888889
"1152",1152,0.122873222222222
"1153",1153,0.123213611111111
"1154",1154,0.123545277777778
"1155",1155,0.123903888888889
"1156",1156,0.124250166666667
"1157",1157,0.124640555555556
"1158",1158,0.125033333333333
"1159",1159,0.125381722222222
"1160",1160,0.125670777777778
"1161",1161,0.126002222222222
"1162",1162,0.126329111111111
"1163",1163,0.126659
"1164",1164,0.126998888888889
"1165",1165,0.127324888888889
"1166",1166,0.127585722222222
"1167",1167,0.127787111111111
"1168",1168,0.128009722222222
"1169",1169,0.128242166666667
"1170",1170,0.128463722222222
"1171",1171,0.128749888888889
"1172",1172,0.129028666666667
"1173",1173,0.129305666666667
"1174",1174,0.129657111111111
"1175",1175,0.129944555555556
"1176",1176,0.130217055555556
"1177",1177,0.130478222222222
"1178",1178,0.130753277777778
"1179",1179,0.130995055555556
"1180",1180,0.131270555555556
"1181",1181,0.131542055555556
"1182",1182,0.131734444444444
"1183",1183,0.131985166666667
"1184",1184,0.132206222222222
"1185",1185,0.132465111111111
"1186",1186,0.132877111111111
"1187",1187,0.133196944444444
"1188",1188,0.13348
"1189",1189,0.133800111111111
"1190",1190,0.133910888888889
"1191",1191,0.134029222222222
"1192",1192,0.134291611111111
"1193",1193,0.134519833333333
"1194",1194,0.134854666666667
"1195",1195,0.135126666666667
"1196",1196,0.135369166666667
"1197",1197,0.135591722222222
"1198",1198,0.1358005
"1199",1199,0.135953888888889
"1200",1200,0.136108888888889
"1201",1201,0.136361111111111
"1202",1202,0.136537222222222
"1203",1203,0.136727777777778
"1204",1204,0.137000555555556
"1205",1205,0.137146111111111
"1206",1206,0.137326666666667
"1207",1207,0.137563888888889
"1208",1208,0.137710555555556
"1209",1209,0.137921111111111
"1210",1210,0.13809
"1211",1211,0.138123888888889
"1212",1212,0.138196111111111
"1213",1213,0.138251111111111
"1214",1214,0.138357222222222
"1215",1215,0.138574444444444
"1216",1216,0.138693888888889
"1217",1217,0.138784444444444
"1218",1218,0.138900555555556
"1219",1219,0.138902777777778
"1220",1220,0.138823333333333
"1221",1221,0.138910555555556
"1222",1222,0.138897777777778
"1223",1223,0.138847777777778
"1224",1224,0.138853888888889
"1225",1225,0.138668888888889
"1226",1226,0.138505555555556
"1227",1227,0.138445
"1228",1228,0.138346666666667
"1229",1229,0.138329444444444
"1230",1230,0.13825
"1231",1231,0.138025555555556
"1232",1232,0.137818333333333
"1233",1233,0.137583888888889
"1234",1234,0.13733
"1235",1235,0.137015555555556
"1236",1236,0.136653333333333
"1237",1237,0.136293888888889
"1238",1238,0.135873333333333
"1239",1239,0.135423888888889
"1240",1240,0.135156166666667
"1241",1241,0.1348515
"1242",1242,0.134421833333333
"1243",1243,0.134033166666667
"1244",1244,0.133532
"1245",1245,0.132989888888889
"1246",1246,0.132619722222222
"1247",1247,0.132296166666667
"1248",1248,0.131814
"1249",1249,0.131280666666667
"1250",1250,0.130699055555556
"1251",1251,0.130036277777778
"1252",1252,0.129500666666667
"1253",1253,0.128999444444444
"1254",1254,0.128338444444444
"1255",1255,0.127622944444444
"1256",1256,0.126990222222222
"1257",1257,0.126305666666667
"1258",1258,0.1257365
"1259",1259,0.125371388888889
"1260",1260,0.124821055555556
"1261",1261,0.124167388888889
"1262",1262,0.123525666666667
"1263",1263,0.122840444444444
"1264",1264,0.122151166666667
"1265",1265,0.121404333333333
"1266",1266,0.120798277777778
"1267",1267,0.120175611111111
"1268",1268,0.119522388888889
"1269",1269,0.118963055555556
"1270",1270,0.118452611111111
"1271",1271,0.117889611111111
"1272",1272,0.117298333333333
"1273",1273,0.116776833333333
"1274",1274,0.116194277777778
"1275",1275,0.115595611111111
"1276",1276,0.115087611111111
"1277",1277,0.114527
"1278",1278,0.1139115
"1279",1279,0.113406722222222
"1280",1280,0.112899833333333
"1281",1281,0.1123705
"1282",1282,0.111894444444444
"1283",1283,0.111429722222222
"1284",1284,0.110894666666667
"1285",1285,0.110401055555556
"1286",1286,0.109996666666667
"1287",1287,0.109496388888889
"1288",1288,0.1089985
"1289",1289,0.108455777777778
"1290",1290,0.107831777777778
"1291",1291,0.107224888888889
"1292",1292,0.106687277777778
"1293",1293,0.106093277777778
"1294",1294,0.105689666666667
"1295",1295,0.105273722222222
"1296",1296,0.104707833333333
"1297",1297,0.104195777777778
"1298",1298,0.103591611111111
"1299",1299,0.102861277777778
"1300",1300,0.102178111111111
"1301",1301,0.101530888888889
"1302",1302,0.100850333333333
"1303",1303,0.100338888888889
"1304",1304,0.0999380555555556
"1305",1305,0.0994074444444445
"1306",1306,0.098972
"1307",1307,0.0984675555555556
"1308",1308,0.0978017222222222
"1309",1309,0.0972417777777778
"1310",1310,0.0967016666666667
"1311",1311,0.0961226666666667
"1312",1312,0.0956621111111111
"1313",1313,0.0952765555555556
"1314",1314,0.094926
"1315",1315,0.0946963888888889
"1316",1316,0.0943908333333333
"1317",1317,0.0940925555555556
"1318",1318,0.0938126666666667
"1319",1319,0.0934517222222222
"1320",1320,0.0931916666666667
"1321",1321,0.0929830555555556
"1322",1322,0.0929226666666667
"1323",1323,0.0927509444444444
"1324",1324,0.0924540555555556
"1325",1325,0.0919912222222222
"1326",1326,0.0913687777777778
"1327",1327,0.0908597222222222
"1328",1328,0.0904641111111111
"1329",1329,0.0900598888888889
"1330",1330,0.0896960555555556
"1331",1331,0.0892857777777778
"1332",1332,0.0887043888888889
"1333",1333,0.0882444444444444
"1334",1334,0.0878396666666667
"1335",1335,0.0872627777777778
"1336",1336,0.0867558888888889
"1337",1337,0.0862348333333333
"1338",1338,0.0857341666666667
"1339",1339,0.0852711111111111
"1340",1340,0.0847861111111111
"1341",1341,0.0843148888888889
"1342",1342,0.0838198888888889
"1343",1343,0.0834856666666667
"1344",1344,0.0831132777777778
"1345",1345,0.0826231666666667
"1346",1346,0.0820657777777778
"1347",1347,0.0814526666666667
"1348",1348,0.0806267777777778
"1349",1349,0.0801312222222222
"1350",1350,0.0797546666666667
"1351",1351,0.0794147222222222
"1352",1352,0.0792846666666667
"1353",1353,0.0789692222222222
"1354",1354,0.0786598333333333
"1355",1355,0.0782633333333333
"1356",1356,0.0776865
"1357",1357,0.0773375
"1358",1358,0.0770482777777778
"1359",1359,0.0766690555555556
"1360",1360,0.0764775555555556
"1361",1361,0.0760931666666667
"1362",1362,0.0755024444444444
"1363",1363,0.0749971666666667
"1364",1364,0.0743777222222222
"1365",1365,0.0738923888888889
"1366",1366,0.0734977777777778
"1367",1367,0.0730575555555556
"1368",1368,0.0727473333333333
"1369",1369,0.0725065555555556
"1370",1370,0.0721048333333333
"1371",1371,0.0717793888888889
"1372",1372,0.0713976666666667
"1373",1373,0.0709045555555556
"1374",1374,0.0705751111111111
"1375",1375,0.0700502222222222
"1376",1376,0.0695332222222222
"1377",1377,0.0692534444444445
"1378",1378,0.0686938888888889
"1379",1379,0.0682999444444444
"1380",1380,0.0680080555555556
"1381",1381,0.0674405555555556
"1382",1382,0.0671297222222222
"1383",1383,0.0666568333333333
"1384",1384,0.0661326666666667
"1385",1385,0.0659702777777778
"1386",1386,0.0655247777777778
"1387",1387,0.0653052222222222
"1388",1388,0.0650530555555556
"1389",1389,0.0641973333333333
"1390",1390,0.0636708333333333
"1391",1391,0.063061
"1392",1392,0.0625652222222222
"1393",1393,0.0622541666666667
"1394",1394,0.061808
"1395",1395,0.0612801111111111
"1396",1396,0.0609071666666667
"1397",1397,0.0604841111111111
"1398",1398,0.0601946666666667
"1399",1399,0.0601789444444444
"1400",1400,0.0598595
"1401",1401,0.0594396111111111
"1402",1402,0.0590121666666667
"1403",1403,0.0584884444444444
"1404",1404,0.0579861666666667
"1405",1405,0.0575394444444444
"1406",1406,0.0569321111111111
"1407",1407,0.0560930555555556
"1408",1408,0.0554425
"1409",1409,0.0546669444444444
"1410",1410,0.0542527777777778
"1411",1411,0.0542339444444444
"1412",1412,0.0539961111111111
"1413",1413,0.0538839444444444
"1414",1414,0.0536507222222222
"1415",1415,0.0532472222222222
"1416",1416,0.0529097222222222
"1417",1417,0.0527757222222222
"1418",1418,0.0522551111111111
"1419",1419,0.0512944444444444
"1420",1420,0.0507428333333333
"1421",1421,0.0501830555555556
"1422",1422,0.0496875555555556
"1423",1423,0.0496181666666667
"1424",1424,0.0492296111111111
"1425",1425,0.0484605
"1426",1426,0.0480417222222222
"1427",1427,0.0475711666666667
"1428",1428,0.0474723888888889
"1429",1429,0.0481397777777778
"1430",1430,0.047893
"1431",1431,0.0474646666666667
"1432",1432,0.046917
"1433",1433,0.0453294444444444
"1434",1434,0.0446674444444444
"1435",1435,0.0446376111111111
"1436",1436,0.0443850555555556
"1437",1437,0.044629
"1438",1438,0.044298
"1439",1439,0.0434656111111111
"1440",1440,0.0428863888888889
"1441",1441,0.0418588333333333
"1442",1442,0.041489
"1443",1443,0.041925
"1444",1444,0.0417325555555556
"1445",1445,0.0418438888888889
"1446",1446,0.0412967222222222
"1447",1447,0.0396366111111111
"1448",1448,0.0387292222222222
"1449",1449,0.0377857222222222
"1450",1450,0.0371932777777778
"1451",1451,0.0371075
"1452",1452,0.0370677777777778
"1453",1453,0.0374568333333333
"1454",1454,0.0373682777777778
"1455",1455,0.0372355
"1456",1456,0.0370343333333333
"1457",1457,0.0363761666666667
"1458",1458,0.0359393333333333
"1459",1459,0.0356446111111111
"1460",1460,0.0353752222222222
"1461",1461,0.0352926666666667
"1462",1462,0.0348571111111111
"1463",1463,0.0342368333333333
"1464",1464,0.0337305
"1465",1465,0.0326150555555556
"1466",1466,0.0323164444444444
"1467",1467,0.0330412777777778
"1468",1468,0.0329387222222222
"1469",1469,0.0328636111111111
"1470",1470,0.0326372777777778
"1471",1471,0.0316073888888889
"1472",1472,0.0311651111111111
"1473",1473,0.0312655
"1474",1474,0.0309246111111111
"1475",1475,0.0303067222222222
"1476",1476,0.0300647777777778
"1477",1477,0.0301970555555556
"1478",1478,0.0296142777777778
"1479",1479,0.0285284444444444
"1480",1480,0.0281801666666667
"1481",1481,0.0273757222222222
"1482",1482,0.0272865555555556
"1483",1483,0.0288230555555556
"1484",1484,0.0291706111111111
"1485",1485,0.0290492222222222
"1486",1486,0.0288092777777778
"1487",1487,0.027987
"1488",1488,0.0275455
"1489",1489,0.0268880555555556
"1490",1490,0.0266772222222222
"1491",1491,0.0270184055555556
"1492",1492,0.0270081277777778
"1493",1493,0.0272989444444444
"1494",1494,0.0271847777777778
"1495",1495,0.0265658888888889
"1496",1496,0.0263232222222222
"1497",1497,0.0261382722222222
"1498",1498,0.0256633888944444
"1499",1499,0.0247570000055556
"1500",1500,0.0243855055611111
"1501",1501,0.0238009222222222
"1502",1502,0.0367581833333333
"1503",1503,0.0332030611111111
"1504",1504,0.031557
"1505",1505,0.035005
"1506",1506,0.0359878888888889
"1507",1507,0.0385705
"1508",1508,0.0436275555555556
"1509",1509,0.0401338333333333
"1510",1510,0.0374328333333333
"1511",1511,0.0391877222222222
"1512",1512,0.0429903333333333
"1513",1513,0.0415682222222222
"1514",1514,0.0370532777777778
"1515",1515,0.0365763333333333
"1516",1516,0.0362616111111111
"1517",1517,0.0354838888888889
"1518",1518,0.0343337777777778
"1519",1519,0.0318775
"1520",1520,0.0310926111111111
"1521",1521,0.0333858333333333
"1522",1522,0.0351447777777778
"1523",1523,0.0351095
"1524",1524,0.0336461111111111
"1525",1525,0.0338416111111111
"1526",1526,0.0327017777777778
"1527",1527,0.0306779444444444
"1528",1528,0.0300904444444444
"1529",1529,0.0335124444444444
"1530",1530,0.0357868333333333
"1531",1531,0.0319923888888889
"1532",1532,0.0329497777777778
"1533",1533,0.0330892222222222
"1534",1534,0.0295422222222222
"1535",1535,0.0313923888888889
"1536",1536,0.0330207222222222
"1537",1537,0.0324423333333333
"1538",1538,0.0318009444444444
"1539",1539,0.0306477777777778
"1540",1540,0.0305713333333333
"1541",1541,0.0338792222222222
"1542",1542,0.0338642222222222
"1543",1543,0.0323001666666667
"1544",1544,0.0323885555555556
"1545",1545,0.0340372777777778
"1546",1546,0.0337496666666667
"1547",1547,0.0308916666666667
"1548",1548,0.0324711666666667
"1549",1549,0.033433
"1550",1550,0.0324758333333333
"1551",1551,0.0319605555555556
"1552",1552,0.0313495
"1553",1553,0.0310148333333333
"1554",1554,0.0315323333333333
"1555",1555,0.0312007222222222
"1556",1556,0.030558
"1557",1557,0.030564
"1558",1558,0.0323502777777778
"1559",1559,0.0325985555555556
"1560",1560,0.0305767777777778
"1561",1561,0.031409
"1562",1562,0.0319288333333333
"1563",1563,0.0312529444444444
"1564",1564,0.0301612777777778
"1565",1565,0.0310277222222222
"1566",1566,0.0320471111111111
"1567",1567,0.0302599444444444
"1568",1568,0.030506
"1569",1569,0.0310228888888889
"1570",1570,0.0300445555555556
"1571",1571,0.0303617777777778
"1572",1572,0.0307576111111111
"1573",1573,0.0306192777777778
"1574",1574,0.0306937777777778
"1575",1575,0.0305808888888889
"1576",1576,0.0305528888888889
"1577",1577,0.0314365
"1578",1578,0.0315474444444444
"1579",1579,0.0308575
"1580",1580,0.0299955
"1581",1581,0.0304088333333333
"1582",1582,0.0311644444444444
"1583",1583,0.0313656111111111
"1584",1584,0.0314268333333333
"1585",1585,0.0314315
"1586",1586,0.0313951111111111
"1587",1587,0.0311970555555556
"1588",1588,0.0312494444444444
"1589",1589,0.0315074444444444
"1590",1590,0.0316312222222222
"1591",1591,0.0315085555555556
"1592",1592,0.0312876111111111
"1593",1593,0.0311805
"1594",1594,0.0311166666666667
"1595",1595,0.0313616666666667
"1596",1596,0.0318472777777778
"1597",1597,0.0313606666666667
"1598",1598,0.0310811111111111
"1599",1599,0.0313833333333333
"1600",1600,0.0316419444444444
"1601",1601,0.0317070555555556
"1602",1602,0.0317001666666667
"1603",1603,0.0319132222222222
"1604",1604,0.0319360555555556
"1605",1605,0.0319311666666667
"1606",1606,0.0321679444444444
"1607",1607,0.0328609444444444
"1608",1608,0.0330354444444444
"1609",1609,0.0323713888888889
"1610",1610,0.032193
"1611",1611,0.0322636111111111
"1612",1612,0.0325014444444444
"1613",1613,0.0329632222222222
"1614",1614,0.0330360555555556
"1615",1615,0.0328513888888889
"1616",1616,0.0328323888888889
"1617",1617,0.0327620555555556
"1618",1618,0.0326945
"1619",1619,0.0327011666666667
"1620",1620,0.0327625
"1621",1621,0.0328848333333333
"1622",1622,0.0329942222222222
"1623",1623,0.0328031111111111
"1624",1624,0.0328279444444444
"1625",1625,0.0330006111111111
"1626",1626,0.0328421666666667
"1627",1627,0.0327055555555556
"1628",1628,0.0328116111111111
"1629",1629,0.0332206666666667
"1630",1630,0.0330223888888889
"1631",1631,0.0327873333333333
"1632",1632,0.0329800555555556
"1633",1633,0.0332962777777778
"1634",1634,0.0334122222222222
"1635",1635,0.0333105
"1636",1636,0.033378
"1637",1637,0.0333766666666667
"1638",1638,0.0334252777777778
"1639",1639,0.0337741666666667
"1640",1640,0.0339257222222222
"1641",1641,0.0340305555555556
"1642",1642,0.0343346111111111
"1643",1643,0.0349019444444444
"1644",1644,0.0352123333333333
"1645",1645,0.0351463333333333
"1646",1646,0.0354467222222222
"1647",1647,0.0358715555555556
"1648",1648,0.036333
"1649",1649,0.0368298888888889
"1650",1650,0.0373056111111111
"1651",1651,0.0379506666666667
"1652",1652,0.0389567777777778
"1653",1653,0.0397311111111111
"1654",1654,0.0403704444444444
"1655",1655,0.0410920555555556
"1656",1656,0.0421570555555556
"1657",1657,0.0434607222222222
"1658",1658,0.0448694444444444
"1659",1659,0.0461647777777778
"1660",1660,0.0476572777777778
"1661",1661,0.0493533333333333
"1662",1662,0.0511245555555556
"1663",1663,0.0531785555555556
"1664",1664,0.0553615
"1665",1665,0.0575335
"1666",1666,0.0600257777777778
"1667",1667,0.0627277222222222
"1668",1668,0.0655753888888889
"1669",1669,0.0686682222222222
"1670",1670,0.0719326666666667
"1671",1671,0.0752435555555555
"1672",1672,0.078405
"1673",1673,0.0820308333333333
"1674",1674,0.0858510555555556
"1675",1675,0.0893756666666667
"1676",1676,0.0929978333333333
"1677",1677,0.0967048888888889
"1678",1678,0.100380555555556
"1679",1679,0.103778
"1680",1680,0.106984333333333
"1681",1681,0.110063111111111
"1682",1682,0.113057888888889
"1683",1683,0.115763555555556
"1684",1684,0.118241
"1685",1685,0.120687888888889
"1686",1686,0.122837111111111
"1687",1687,0.124727888888889
"1688",1688,0.126436555555556
"1689",1689,0.127852222222222
"1690",1690,0.129093
"1691",1691,0.130273333333333
"1692",1692,0.131536222222222
"1693",1693,0.132505166666667
"1694",1694,0.133200944444444
"1695",1695,0.133937666666667
"1696",1696,0.134759388888889
"1697",1697,0.135519666666667
"1698",1698,0.136074944444444
"1699",1699,0.1367895
"1700",1700,0.137462388888889
"1701",1701,0.137947388888889
"1702",1702,0.138409555555556
"1703",1703,0.138785944444444
"1704",1704,0.139037888888889
"1705",1705,0.139151444444444
"1706",1706,0.139076222222222
"1707",1707,0.138813833333333
"1708",1708,0.138378944444444
"1709",1709,0.137624
"1710",1710,0.136714611111111
"1711",1711,0.135775388888889
"1712",1712,0.134542722222222
"1713",1713,0.133179944444444
"1714",1714,0.131725555555556
"1715",1715,0.129976277777778
"1716",1716,0.128115444444444
"1717",1717,0.126174388888889
"1718",1718,0.124118111111111
"1719",1719,0.121982888888889
"1720",1720,0.119740388888889
"1721",1721,0.117373388888889
"1722",1722,0.114965166666667
"1723",1723,0.112546333333333
"1724",1724,0.110139555555556
"1725",1725,0.107759388888889
"1726",1726,0.105491611111111
"1727",1727,0.103350333333333
"1728",1728,0.101281444444444
"1729",1729,0.0993693888888889
"1730",1730,0.0975698888888889
"1731",1731,0.0958171111111111
"1732",1732,0.0942400555555556
"1733",1733,0.0927848888888889
"1734",1734,0.0913875555555556
"1735",1735,0.0900115
"1736",1736,0.0887230555555556
"1737",1737,0.0875511666666667
"1738",1738,0.0864937777777778
"1739",1739,0.0854384444444444
"1740",1740,0.0844543333333333
"1741",1741,0.0836513333333333
"1742",1742,0.082793
"1743",1743,0.0819601666666667
"1744",1744,0.0812417222222222
"1745",1745,0.0805840555555556
"1746",1746,0.0799572777777778
"1747",1747,0.0793706111111111
"1748",1748,0.0788843888888889
"1749",1749,0.0784569444444444
"1750",1750,0.0780537222222222
"1751",1751,0.0776372222222222
"1752",1752,0.0771113888888889
"1753",1753,0.0765841111111111
"1754",1754,0.0761467777777778
"1755",1755,0.0756036666666667
"1756",1756,0.0750345
"1757",1757,0.0744550555555556
"1758",1758,0.0737391111111111
"1759",1759,0.0730016666666667
"1760",1760,0.072262
"1761",1761,0.0714910555555556
"1762",1762,0.0706623333333333
"1763",1763,0.0698321666666667
"1764",1764,0.0690412222222222
"1765",1765,0.0681435
"1766",1766,0.0672446666666667
"1767",1767,0.0664048333333333
"1768",1768,0.0655855
"1769",1769,0.0647843888888889
"1770",1770,0.0639943333333333
"1771",1771,0.0632077777777778
"1772",1772,0.0624661111111111
"1773",1773,0.0618114444444444
"1774",1774,0.0612532777777778
"1775",1775,0.0606841111111111
"1776",1776,0.0601683888888889
"1777",1777,0.0597558333333333
"1778",1778,0.0594496666666667
"1779",1779,0.0592154444444444
"1780",1780,0.0589866666666667
"1781",1781,0.0586733888888889
"1782",1782,0.0584480555555556
"1783",1783,0.0582291111111111
"1784",1784,0.0579002777777778
"1785",1785,0.0576297222222222
"1786",1786,0.0573427777777778
"1787",1787,0.0569502777777778
"1788",1788,0.0563502777777778
"1789",1789,0.0556874444444444
"1790",1790,0.0549706666666667
"1791",1791,0.0540925555555556
"1792",1792,0.0531276111111111
"1793",1793,0.0520692222222222
"1794",1794,0.0509285555555556
"1795",1795,0.0498861666666667
"1796",1796,0.0488225555555556
"1797",1797,0.0476843888888889
"1798",1798,0.0466609444444444
"1799",1799,0.045716
"1800",1800,0.0448465
"1801",1801,0.0440691666666667
"1802",1802,0.0433953888888889
"1803",1803,0.0428653888888889
"1804",1804,0.0424986111111111
"1805",1805,0.0421060555555556
"1806",1806,0.0417276111111111
"1807",1807,0.041391
"1808",1808,0.0410207222222222
"1809",1809,0.0406325
"1810",1810,0.0402061666666667
"1811",1811,0.0396863333333333
"1812",1812,0.0391816666666667
"1813",1813,0.0386879444444444
"1814",1814,0.0381747777777778
"1815",1815,0.0376893333333333
"1816",1816,0.0372911666666667
"1817",1817,0.0370030555555556
"1818",1818,0.0367625
"1819",1819,0.0365882222222222
"1820",1820,0.0364869444444444
"1821",1821,0.0364564444444444
"1822",1822,0.036503
"1823",1823,0.0366414444444444
"1824",1824,0.0368798888888889
"1825",1825,0.0371683888888889
"1826",1826,0.0375016666666667
"1827",1827,0.037883
"1828",1828,0.0383064444444444
"1829",1829,0.0389253888888889
"1830",1830,0.0396727777777778
"1831",1831,0.0402933333333333
"1832",1832,0.0410516111111111
"1833",1833,0.0419124444444444
"1834",1834,0.0427923888888889
"1835",1835,0.0438391111111111
"1836",1836,0.0450297777777778
"1837",1837,0.0463736666666667
"1838",1838,0.0479658888888889
"1839",1839,0.0498597777777778
"1840",1840,0.0521876666666667
"1841",1841,0.0551385555555556
"1842",1842,0.0587047222222222
"1843",1843,0.0630106666666667
"1844",1844,0.0681922777777778
"1845",1845,0.0742276111111111
"1846",1846,0.0811910555555556
"1847",1847,0.0891107222222222
"1848",1848,0.0979593333333333
"1849",1849,0.107571111111111
"1850",1850,0.117885611111111
"1851",1851,0.128903166666667
"1852",1852,0.140478722222222
"1853",1853,0.152461944444444
"1854",1854,0.164716111111111
"1855",1855,0.177155555555556
"1856",1856,0.189718888888889
"1857",1857,0.202332222222222
"1858",1858,0.214892777777778
"1859",1859,0.227431111111111
"1860",1860,0.239932777777778
"1861",1861,0.252381666666667
"1862",1862,0.264767777777778
"1863",1863,0.277109444444444
"1864",1864,0.289394444444444
"1865",1865,0.301548333333333
"1866",1866,0.313577222222222
"1867",1867,0.325482222222222
"1868",1868,0.337283888888889
"1869",1869,0.348901666666667
"1870",1870,0.360323333333333
"1871",1871,0.371564444444444
"1872",1872,0.382518888888889
"1873",1873,0.393200555555556
"1874",1874,0.403617222222222
"1875",1875,0.413705555555556
"1876",1876,0.423465555555556
"1877",1877,0.432875
"1878",1878,0.441870555555556
"1879",1879,0.450503333333333
"1880",1880,0.458761111111111
"1881",1881,0.466621666666667
"1882",1882,0.47403
"1883",1883,0.481033333333333
"1884",1884,0.487652777777778
"1885",1885,0.493841111111111
"1886",1886,0.499679444444444
"1887",1887,0.505175555555556
"1888",1888,0.510267222222222
"1889",1889,0.515033333333333
"1890",1890,0.519453888888889
"1891",1891,0.523507777777778
"1892",1892,0.527286111111111
"1893",1893,0.530751111111111
"1894",1894,0.533892222222222
"1895",1895,0.536778888888889
"1896",1896,0.539382777777778
"1897",1897,0.541707777777778
"1898",1898,0.543766666666667
"1899",1899,0.545641111111111
"1900",1900,0.547325555555556
"1901",1901,0.548803888888889
"1902",1902,0.550108888888889
"1903",1903,0.551251111111111
"1904",1904,0.552243333333333
"1905",1905,0.553113333333333
"1906",1906,0.553888333333333
"1907",1907,0.554563888888889
"1908",1908,0.555123888888889
"1909",1909,0.555622777777778
"1910",1910,0.55605
"1911",1911,0.556402777777778
"1912",1912,0.556727222222222
"1913",1913,0.556997777777778
"1914",1914,0.557198888888889
"1915",1915,0.557348888888889
"1916",1916,0.557448888888889
"1917",1917,0.557506666666667
"1918",1918,0.557522222222222
"1919",1919,0.557533333333333
"1920",1920,0.557537777777778
"1921",1921,0.557520555555556
"1922",1922,0.557462777777778
"1923",1923,0.557392222222222
"1924",1924,0.557328888888889
"1925",1925,0.557283888888889
"1926",1926,0.557238888888889
"1927",1927,0.557187222222222
"1928",1928,0.557134444444444
"1929",1929,0.557103333333333
"1930",1930,0.557064444444444
"1931",1931,0.557015
"1932",1932,0.556996111111111
"1933",1933,0.556967222222222
"1934",1934,0.556939444444444
"1935",1935,0.556943333333333
"1936",1936,0.556911111111111
"1937",1937,0.556888888888889
"1938",1938,0.556898333333333
"1939",1939,0.556886111111111
"1940",1940,0.556891111111111
"1941",1941,0.556911666666667
"1942",1942,0.556921666666667
"1943",1943,0.556926666666667
"1944",1944,0.556923333333333
"1945",1945,0.556915555555556
"1946",1946,0.556931666666667
"1947",1947,0.556945
"1948",1948,0.556951666666667
"1949",1949,0.557003333333333
"1950",1950,0.557020555555556
"1951",1951,0.557023888888889
"1952",1952,0.557063888888889
"1953",1953,0.557084444444444
"1954",1954,0.557088888888889
"1955",1955,0.557090555555556
"1956",1956,0.557152222222222
"1957",1957,0.557168888888889
"1958",1958,0.557150555555556
"1959",1959,0.557182777777778
"1960",1960,0.557211666666667
"1961",1961,0.557230555555556
"1962",1962,0.557253333333333
"1963",1963,0.557296111111111
"1964",1964,0.557311666666667
"1965",1965,0.557297777777778
"1966",1966,0.557308888888889
"1967",1967,0.557337222222222
"1968",1968,0.557375555555556
"1969",1969,0.557405
"1970",1970,0.557398333333333
"1971",1971,0.557406666666667
"1972",1972,0.557447222222222
"1973",1973,0.557438333333333
"1974",1974,0.557424444444445
"1975",1975,0.557413333333333
"1976",1976,0.557397777777778
"1977",1977,0.557355555555556
"1978",1978,0.557321666666667
"1979",1979,0.557322222222222
"1980",1980,0.557288888888889
"1981",1981,0.557234444444444
"1982",1982,0.557183333333333
"1983",1983,0.557168888888889
"1984",1984,0.557115
"1985",1985,0.557053888888889
"1986",1986,0.557038888888889
"1987",1987,0.557024444444444
"1988",1988,0.557015555555556
"1989",1989,0.557007777777778
"1990",1990,0.556985
"1991",1991,0.556972777777778
